Date,Open,High,Low,Close,Volume,N. Trades
2020-05-10 12:00:00,8736.57000000,8775.00000000,8685.00000000,8717.18000000,26355711.08111771,32310
2020-05-10 13:00:00,8716.68000000,8817.00000000,8690.18000000,8771.00000000,24631023.40458613,33390
2020-05-10 14:00:00,8771.01000000,8789.76000000,8600.95000000,8659.82000000,34946382.35499059,37975
2020-05-10 15:00:00,8659.81000000,8716.45000000,8560.00000000,8650.96000000,48614822.22661378,52349
2020-05-10 16:00:00,8652.27000000,8686.87000000,8255.00000000,8270.00000000,114353934.77335074,101404
2020-05-10 17:00:00,8270.00000000,8548.44000000,8265.75000000,8527.85000000,73263420.38930499,72206
2020-05-10 18:00:00,8527.85000000,8569.69000000,8421.17000000,8487.43000000,39466355.53281959,44579
2020-05-10 19:00:00,8487.43000000,8564.78000000,8483.20000000,8502.94000000,24599171.59585984,32467
2020-05-10 20:00:00,8500.66000000,8784.66000000,8500.66000000,8663.94000000,68461782.58771485,67789
2020-05-10 21:00:00,8663.85000000,8783.13000000,8662.43000000,8717.94000000,24490414.21623225,36133
2020-05-10 22:00:00,8717.55000000,8799.08000000,8685.00000000,8777.99000000,23599475.34826884,30285
2020-05-10 23:00:00,8778.00000000,8837.28000000,8540.41000000,8722.77000000,66776828.61566207,58167
2020-05-11 00:00:00,8722.77000000,8805.14000000,8696.00000000,8770.16000000,33401526.41072163,35578
2020-05-11 01:00:00,8770.15000000,8775.00000000,8684.90000000,8713.41000000,19257712.50089768,23376
2020-05-11 02:00:00,8711.93000000,8761.18000000,8690.00000000,8748.07000000,16420686.63574517,18060
2020-05-11 03:00:00,8747.18000000,8768.00000000,8658.56000000,8696.64000000,23873709.84705820,26528
2020-05-11 04:00:00,8696.24000000,8710.76000000,8620.00000000,8634.53000000,23158687.09171903,24181
2020-05-11 05:00:00,8633.59000000,8702.39000000,8613.01000000,8689.26000000,20812516.53826217,23306
2020-05-11 06:00:00,8689.26000000,8732.23000000,8666.66000000,8684.34000000,20659724.24312470,21127
2020-05-11 07:00:00,8684.68000000,8706.00000000,8625.00000000,8664.32000000,24935511.46465560,26320
2020-05-11 08:00:00,8664.32000000,8685.00000000,8566.01000000,8636.07000000,32312229.07623073,33686
2020-05-11 09:00:00,8635.84000000,8638.43000000,8478.00000000,8487.10000000,47502271.73766481,44012
2020-05-11 10:00:00,8487.11000000,8885.00000000,8484.50000000,8803.07000000,96834422.31729213,82567
2020-05-11 11:00:00,8803.07000000,8990.00000000,8746.00000000,8927.43000000,76794755.91901057,69974
2020-05-11 12:00:00,8926.17000000,9168.00000000,8725.35000000,8856.34000000,206428036.20821366,149765
2020-05-11 13:00:00,8856.35000000,8968.00000000,8754.00000000,8846.12000000,75207417.28453592,71906
2020-05-11 14:00:00,8847.67000000,8942.72000000,8839.55000000,8871.89000000,46998413.21900639,46049
2020-05-11 15:00:00,8871.57000000,8956.01000000,8812.14000000,8882.96000000,45002621.84615145,43350
2020-05-11 16:00:00,8882.97000000,8924.48000000,8325.00000000,8604.34000000,142091032.05873477,115237
2020-05-11 17:00:00,8604.34000000,8672.83000000,8425.05000000,8506.76000000,94230561.75070875,83542
2020-05-11 18:00:00,8503.55000000,8660.00000000,8200.00000000,8605.35000000,162222033.43474820,142323
2020-05-11 19:00:00,8604.20000000,8780.00000000,8420.07000000,8746.86000000,106925042.44648130,102580
2020-05-11 20:00:00,8745.25000000,8807.00000000,8563.94000000,8630.16000000,69505188.56459548,69670
2020-05-11 21:00:00,8630.36000000,8700.00000000,8459.28000000,8589.84000000,32980032.29609837,48826
2020-05-11 22:00:00,8589.84000000,8647.35000000,8519.92000000,8601.37000000,25188808.11921036,33977
2020-05-11 23:00:00,8600.66000000,8640.31000000,8500.00000000,8561.52000000,25649879.74993652,31442
2020-05-12 00:00:00,8562.04000000,8678.55000000,8528.78000000,8611.33000000,27410029.87651289,33794
2020-05-12 01:00:00,8611.34000000,8644.00000000,8563.87000000,8619.50000000,20457864.12008659,24295
2020-05-12 02:00:00,8619.96000000,8685.71000000,8592.00000000,8637.51000000,21634718.26092551,25198
2020-05-12 03:00:00,8637.05000000,8742.43000000,8632.51000000,8716.07000000,27461493.03245129,29355
2020-05-12 04:00:00,8716.75000000,8750.01000000,8664.28000000,8702.57000000,23685669.73259698,25561
2020-05-12 05:00:00,8702.13000000,8785.00000000,8702.13000000,8730.75000000,23250893.28443685,28908
2020-05-12 06:00:00,8730.75000000,8764.01000000,8652.46000000,8704.75000000,24032357.56752938,28185
2020-05-12 07:00:00,8704.16000000,8719.96000000,8614.98000000,8656.05000000,24318757.00388900,26665
2020-05-12 08:00:00,8655.76000000,8764.93000000,8632.93000000,8749.75000000,35061335.29865338,34261
2020-05-12 09:00:00,8748.82000000,8828.72000000,8743.08000000,8785.84000000,42982148.24579899,39749
2020-05-12 10:00:00,8785.84000000,8820.00000000,8725.52000000,8778.21000000,30112728.47000371,32510
2020-05-12 11:00:00,8778.21000000,8812.00000000,8726.00000000,8800.92000000,21941910.17037866,27832
2020-05-12 12:00:00,8800.91000000,8819.00000000,8735.42000000,8769.49000000,24407070.07314274,27535
2020-05-12 13:00:00,8769.74000000,8780.00000000,8659.00000000,8730.01000000,39788775.00042232,38953
2020-05-12 14:00:00,8730.02000000,8917.72000000,8730.01000000,8887.26000000,82727662.79928705,64333
2020-05-12 15:00:00,8887.21000000,8944.72000000,8846.00000000,8867.72000000,52135141.33061803,46355
2020-05-12 16:00:00,8867.72000000,8953.33000000,8865.79000000,8923.82000000,42526987.23079953,38593
2020-05-12 17:00:00,8923.82000000,8978.26000000,8792.74000000,8879.00000000,47883223.54743068,43708
2020-05-12 18:00:00,8879.00000000,8911.00000000,8835.00000000,8897.89000000,25477534.95597536,28017
2020-05-12 19:00:00,8897.89000000,8925.98000000,8775.00000000,8792.19000000,35370861.36412929,35841
2020-05-12 20:00:00,8792.19000000,8844.16000000,8765.00000000,8815.27000000,31877739.02829114,30954
2020-05-12 21:00:00,8815.02000000,8851.92000000,8730.06000000,8779.99000000,21891239.74630732,31689
2020-05-12 22:00:00,8779.99000000,8831.06000000,8740.00000000,8812.90000000,20504354.71027237,24142
2020-05-12 23:00:00,8812.03000000,8842.40000000,8779.99000000,8810.79000000,13254962.20101957,18426
2020-05-13 00:00:00,8810.99000000,8939.00000000,8792.99000000,8934.03000000,41168077.22568387,36846
2020-05-13 01:00:00,8934.04000000,8955.92000000,8891.11000000,8946.16000000,22758680.24316937,22722
2020-05-13 02:00:00,8946.16000000,8972.46000000,8886.12000000,8936.50000000,21435597.77651852,23973
2020-05-13 03:00:00,8936.50000000,8946.52000000,8890.80000000,8912.19000000,17321716.09493712,18324
2020-05-13 04:00:00,8911.99000000,8940.00000000,8869.32000000,8930.57000000,19389147.82483635,24785
2020-05-13 05:00:00,8930.57000000,8940.58000000,8867.63000000,8883.29000000,17139362.44944262,20063
2020-05-13 06:00:00,8883.29000000,8920.00000000,8866.71000000,8912.43000000,17403113.59028980,20176
2020-05-13 07:00:00,8912.69000000,8920.00000000,8859.25000000,8867.20000000,17117430.23053204,21913
2020-05-13 08:00:00,8867.20000000,8917.00000000,8826.72000000,8908.18000000,26407295.20247288,31994
2020-05-13 09:00:00,8908.86000000,8933.25000000,8891.27000000,8914.22000000,20369156.48010550,26590
2020-05-13 10:00:00,8914.22000000,8960.00000000,8896.06000000,8948.05000000,29445866.19617212,28793
2020-05-13 11:00:00,8949.70000000,9048.62000000,8928.00000000,9035.98000000,48560945.98580147,51615
2020-05-13 12:00:00,9036.38000000,9099.22000000,8982.75000000,9089.30000000,50388133.00043390,51916
2020-05-13 13:00:00,9089.30000000,9115.88000000,9032.86000000,9080.06000000,48887597.19450042,45291
2020-05-13 14:00:00,9080.57000000,9135.00000000,9035.93000000,9082.26000000,55037918.43890368,48935
2020-05-13 15:00:00,9082.25000000,9188.00000000,9081.57000000,9136.85000000,56131331.54665987,49180
2020-05-13 16:00:00,9136.85000000,9165.73000000,9036.20000000,9111.20000000,45887521.81048709,44299
2020-05-13 17:00:00,9111.02000000,9115.00000000,9050.01000000,9085.27000000,23709893.00643579,28856
2020-05-13 18:00:00,9085.28000000,9108.55000000,9070.16000000,9077.16000000,19290604.15764962,24781
2020-05-13 19:00:00,9077.60000000,9160.00000000,9069.29000000,9151.24000000,29084301.65145108,28239
2020-05-13 20:00:00,9151.25000000,9330.00000000,9136.75000000,9285.92000000,84289163.78481695,82899
2020-05-13 21:00:00,9285.00000000,9398.00000000,9252.00000000,9347.12000000,72736557.30928606,78410
2020-05-13 22:00:00,9347.52000000,9363.96000000,9265.00000000,9318.51000000,32413947.19317490,34127
2020-05-13 23:00:00,9317.10000000,9349.00000000,9289.98000000,9309.37000000,23352361.56644664,24489
2020-05-14 00:00:00,9309.35000000,9386.62000000,9285.00000000,9297.01000000,32123260.72159579,33425
2020-05-14 01:00:00,9297.55000000,9328.62000000,9262.94000000,9270.62000000,22098103.34853004,24078
2020-05-14 02:00:00,9270.62000000,9340.00000000,9256.76000000,9334.01000000,18706711.35003497,20971
2020-05-14 03:00:00,9335.24000000,9359.37000000,9300.70000000,9352.38000000,19448439.26918220,21062
2020-05-14 04:00:00,9352.38000000,9356.63000000,9299.39000000,9318.69000000,16245529.97077707,18262
2020-05-14 05:00:00,9318.15000000,9447.00000000,9267.00000000,9437.77000000,49101344.40149310,48832
2020-05-14 06:00:00,9438.76000000,9480.00000000,9403.35000000,9443.43000000,45366631.82666884,47624
2020-05-14 07:00:00,9443.77000000,9547.00000000,9410.00000000,9508.56000000,57713922.12075310,54731
2020-05-14 08:00:00,9508.56000000,9648.29000000,9467.50000000,9610.00000000,69213653.22904222,65139
2020-05-14 09:00:00,9610.01000000,9828.99000000,9609.00000000,9803.54000000,122776086.69326614,101018
2020-05-14 10:00:00,9803.44000000,9939.00000000,9516.00000000,9648.24000000,195048802.61050516,153375
2020-05-14 11:00:00,9649.00000000,9799.13000000,9646.50000000,9686.71000000,72402199.89426041,58934
2020-05-14 12:00:00,9686.71000000,9713.77000000,9551.64000000,9586.00000000,70030205.97893197,65640
2020-05-14 13:00:00,9585.86000000,9649.00000000,9541.01000000,9622.71000000,40127211.18688103,43781
2020-05-14 14:00:00,9622.88000000,9759.99000000,9605.00000000,9704.00000000,59572065.29344995,56802
2020-05-14 15:00:00,9704.00000000,9758.00000000,9665.47000000,9748.98000000,31851942.17287734,37173
2020-05-14 16:00:00,9748.99000000,9783.01000000,9592.00000000,9675.55000000,53049791.30881060,52783
2020-05-14 17:00:00,9675.55000000,9675.55000000,9569.47000000,9621.81000000,28927549.89200452,32174
2020-05-14 18:00:00,9621.93000000,9683.44000000,9586.00000000,9677.21000000,22562393.71092407,31196
2020-05-14 19:00:00,9677.97000000,9723.04000000,9650.31000000,9660.00000000,28210422.58341583,35441
2020-05-14 20:00:00,9658.59000000,9874.30000000,9599.84000000,9655.88000000,90074575.72650963,84070
2020-05-14 21:00:00,9656.34000000,9780.18000000,9612.20000000,9774.98000000,31268376.90746023,40892
2020-05-14 22:00:00,9775.24000000,9818.74000000,9714.41000000,9750.94000000,33325958.75255086,37535
2020-05-14 23:00:00,9751.43000000,9850.32000000,9735.00000000,9791.98000000,38211618.86374118,34592
2020-05-15 00:00:00,9791.97000000,9845.62000000,9710.13000000,9770.29000000,34052563.87849883,35428
2020-05-15 01:00:00,9769.57000000,9775.52000000,9720.09000000,9738.79000000,17379391.45154784,20487
2020-05-15 02:00:00,9738.78000000,9748.51000000,9256.12000000,9490.21000000,146514280.30956924,108412
2020-05-15 03:00:00,9490.10000000,9563.02000000,9432.00000000,9472.97000000,55068353.83791373,46831
2020-05-15 04:00:00,9472.97000000,9510.00000000,9436.02000000,9444.21000000,29930573.77073198,30434
2020-05-15 05:00:00,9445.70000000,9525.01000000,9370.38000000,9505.34000000,45840578.51266231,46064
2020-05-15 06:00:00,9505.34000000,9554.00000000,9496.93000000,9548.00000000,27400687.37941418,33387
2020-05-15 07:00:00,9548.00000000,9729.81000000,9538.02000000,9674.33000000,59313423.90299462,55276
2020-05-15 08:00:00,9673.45000000,9710.00000000,9604.38000000,9616.00000000,38010182.53498113,42118
2020-05-15 09:00:00,9616.00000000,9656.25000000,9544.00000000,9610.52000000,37167272.92716276,37373
2020-05-15 10:00:00,9610.09000000,9627.37000000,9480.00000000,9587.14000000,43225267.42547798,46404
2020-05-15 11:00:00,9587.70000000,9655.00000000,9550.21000000,9592.38000000,30276635.31139363,36073
2020-05-15 12:00:00,9593.53000000,9593.53000000,9510.00000000,9520.13000000,37122470.18883631,35864
2020-05-15 13:00:00,9521.49000000,9579.12000000,9490.00000000,9545.99000000,32890238.48995190,30376
2020-05-15 14:00:00,9545.54000000,9616.65000000,9545.49000000,9568.02000000,30154666.36356345,31418
2020-05-15 15:00:00,9568.17000000,9570.81000000,9413.93000000,9475.53000000,68595668.59962748,56117
2020-05-15 16:00:00,9476.33000000,9517.01000000,9446.94000000,9470.72000000,34296701.38787985,31565
2020-05-15 17:00:00,9471.18000000,9506.31000000,9442.00000000,9478.08000000,27603224.72890886,24057
2020-05-15 18:00:00,9478.01000000,9534.78000000,9475.02000000,9490.18000000,20306343.99805409,23906
2020-05-15 19:00:00,9490.35000000,9511.10000000,9331.66000000,9337.83000000,60095186.26408823,54874
2020-05-15 20:00:00,9337.86000000,9409.26000000,9150.00000000,9250.25000000,112349407.07256419,90572
2020-05-15 21:00:00,9250.29000000,9455.18000000,9211.10000000,9419.98000000,48623155.85048646,62966
2020-05-15 22:00:00,9419.98000000,9487.58000000,9340.43000000,9365.82000000,31040590.66176851,40539
2020-05-15 23:00:00,9366.23000000,9395.83000000,9228.99000000,9316.42000000,32464511.04382822,35089
2020-05-16 00:00:00,9315.96000000,9399.97000000,9220.00000000,9396.01000000,41288344.19374510,48827
2020-05-16 01:00:00,9396.01000000,9444.88000000,9361.72000000,9410.71000000,24065828.03036010,28277
2020-05-16 02:00:00,9410.71000000,9458.16000000,9382.41000000,9432.29000000,19341502.55366571,23759
2020-05-16 03:00:00,9432.30000000,9448.32000000,9390.30000000,9405.68000000,15770660.44078993,17914
2020-05-16 04:00:00,9405.68000000,9499.97000000,9396.82000000,9495.42000000,24983730.92499187,27206
2020-05-16 05:00:00,9495.67000000,9588.00000000,9445.14000000,9459.32000000,44081479.31906748,45860
2020-05-16 06:00:00,9459.32000000,9483.68000000,9412.53000000,9470.08000000,16807936.58634396,22162
2020-05-16 07:00:00,9470.08000000,9510.00000000,9367.13000000,9390.02000000,23485821.32382775,30310
2020-05-16 08:00:00,9390.03000000,9438.73000000,9351.25000000,9423.39000000,24570198.93019845,33219
2020-05-16 09:00:00,9423.30000000,9434.94000000,9315.00000000,9415.71000000,20907873.97094612,31214
2020-05-16 10:00:00,9416.18000000,9458.00000000,9370.00000000,9455.00000000,20254545.65897935,29596
2020-05-16 11:00:00,9455.00000000,9458.00000000,9382.86000000,9414.53000000,15274956.95094039,23837
2020-05-16 12:00:00,9414.54000000,9500.00000000,9404.00000000,9471.45000000,28258042.53901841,35530
2020-05-16 13:00:00,9471.44000000,9534.85000000,9425.00000000,9452.42000000,38256331.41581912,32925
2020-05-16 14:00:00,9452.42000000,9493.39000000,9400.00000000,9432.31000000,20735421.80846083,30644
2020-05-16 15:00:00,9432.31000000,9440.00000000,9330.00000000,9380.75000000,27488810.47079829,33133
2020-05-16 16:00:00,9380.42000000,9419.00000000,9320.00000000,9385.72000000,30406296.16177552,35092
2020-05-16 17:00:00,9385.26000000,9408.66000000,9291.00000000,9322.26000000,23895715.21522501,27626
2020-05-16 18:00:00,9321.80000000,9347.25000000,9262.00000000,9286.87000000,28795475.62159738,30084
2020-05-16 19:00:00,9286.96000000,9353.32000000,9268.00000000,9329.78000000,16068283.48335892,22247
2020-05-16 20:00:00,9329.78000000,9392.78000000,9294.17000000,9383.00000000,16208607.83508944,24299
2020-05-16 21:00:00,9382.72000000,9425.96000000,9354.00000000,9381.88000000,13359267.68419612,21073
2020-05-16 22:00:00,9381.88000000,9442.98000000,9360.56000000,9421.67000000,15373092.01480336,19303
2020-05-16 23:00:00,9421.69000000,9436.63000000,9363.39000000,9381.27000000,10868781.89191001,17891
2020-05-17 00:00:00,9380.81000000,9507.00000000,9322.10000000,9480.00000000,35958686.38846822,39366
2020-05-17 01:00:00,9480.00000000,9521.53000000,9432.04000000,9471.78000000,24807015.89447620,25435
2020-05-17 02:00:00,9471.67000000,9555.10000000,9470.00000000,9512.99000000,20348140.55692135,24454
2020-05-17 03:00:00,9512.53000000,9579.16000000,9493.13000000,9545.58000000,21327531.79240597,25332
2020-05-17 04:00:00,9544.49000000,9573.63000000,9506.92000000,9508.11000000,14362892.79346994,19291
2020-05-17 05:00:00,9508.10000000,9532.94000000,9475.00000000,9495.00000000,13222422.69933452,17645
2020-05-17 06:00:00,9495.00000000,9555.00000000,9495.00000000,9548.45000000,12997139.39976580,19603
2020-05-17 07:00:00,9549.28000000,9567.85000000,9506.20000000,9540.99000000,17060937.50554868,22371
2020-05-17 08:00:00,9540.98000000,9554.73000000,9480.04000000,9491.00000000,17006822.25838093,23898
2020-05-17 09:00:00,9491.01000000,9514.95000000,9436.00000000,9491.73000000,15922503.86888839,21954
2020-05-17 10:00:00,9491.01000000,9538.36000000,9491.00000000,9531.10000000,12476407.94798570,18878
2020-05-17 11:00:00,9531.00000000,9535.49000000,9493.01000000,9522.08000000,14482574.94632322,17819
2020-05-17 12:00:00,9522.50000000,9774.95000000,9521.45000000,9767.50000000,93894927.27050918,86557
2020-05-17 13:00:00,9768.75000000,9787.00000000,9682.01000000,9744.99000000,43419256.34135280,43223
2020-05-17 14:00:00,9745.00000000,9822.00000000,9723.00000000,9809.91000000,41678575.71531791,42168
2020-05-17 15:00:00,9811.18000000,9888.00000000,9764.07000000,9822.32000000,72009007.18345576,60203
2020-05-17 16:00:00,9822.64000000,9840.00000000,9685.00000000,9739.00000000,43076909.17122058,40700
2020-05-17 17:00:00,9739.00000000,9770.98000000,9713.71000000,9759.99000000,16088705.44225988,21318
2020-05-17 18:00:00,9760.00000000,9763.99000000,9705.00000000,9749.98000000,16022620.02081774,21196
2020-05-17 19:00:00,9749.98000000,9791.95000000,9727.86000000,9771.00000000,16512015.65980890,19855
2020-05-17 20:00:00,9771.29000000,9772.35000000,9722.96000000,9740.14000000,13083879.94751332,18544
2020-05-17 21:00:00,9741.62000000,9798.49000000,9738.25000000,9764.52000000,12847101.68891808,19993
2020-05-17 22:00:00,9764.62000000,9765.58000000,9595.20000000,9689.31000000,54374682.80793613,49975
2020-05-17 23:00:00,9689.31000000,9729.88000000,9657.91000000,9680.04000000,20108043.51419887,22940
2020-05-18 00:00:00,9681.11000000,9788.46000000,9680.13000000,9778.38000000,31098597.68649308,32343
2020-05-18 01:00:00,9778.34000000,9950.00000000,9757.54000000,9902.10000000,108201708.16528880,81749
2020-05-18 02:00:00,9902.62000000,9926.00000000,9827.79000000,9870.05000000,30630073.20986945,37413
2020-05-18 03:00:00,9870.05000000,9891.00000000,9816.27000000,9860.51000000,22243391.78062457,27411
2020-05-18 04:00:00,9860.51000000,9910.00000000,9830.00000000,9866.83000000,32412025.93141268,31291
2020-05-18 05:00:00,9866.40000000,9902.87000000,9851.56000000,9861.07000000,18040785.67011534,22910
2020-05-18 06:00:00,9861.32000000,9884.54000000,9730.00000000,9778.89000000,47691057.06466553,42590
2020-05-18 07:00:00,9778.90000000,9809.00000000,9735.60000000,9785.71000000,21132048.74069484,26317
2020-05-18 08:00:00,9785.70000000,9796.91000000,9464.23000000,9591.54000000,91698303.97590259,75187
2020-05-18 09:00:00,9591.57000000,9616.43000000,9541.34000000,9579.11000000,42315723.74060347,41028
2020-05-18 10:00:00,9579.10000000,9666.66000000,9566.96000000,9628.39000000,37299252.92277895,37405
2020-05-18 11:00:00,9629.24000000,9714.95000000,9625.00000000,9634.89000000,29383208.51473455,28565
2020-05-18 12:00:00,9634.89000000,9670.00000000,9565.10000000,9665.00000000,31220110.46377067,32082
2020-05-18 13:00:00,9665.00000000,9694.04000000,9638.64000000,9661.96000000,27909146.41191202,28391
2020-05-18 14:00:00,9661.97000000,9735.00000000,9631.82000000,9708.56000000,30126487.10953000,34727
2020-05-18 15:00:00,9708.50000000,9723.00000000,9639.74000000,9670.96000000,25801153.73401196,30406
2020-05-18 16:00:00,9670.97000000,9710.00000000,9601.03000000,9638.43000000,34351897.13762075,35443
2020-05-18 17:00:00,9638.42000000,9659.13000000,9550.01000000,9625.07000000,29480546.66665333,26314
2020-05-18 18:00:00,9625.07000000,9671.85000000,9613.00000000,9657.86000000,16009287.74886674,17002
2020-05-18 19:00:00,9657.86000000,9720.00000000,9657.85000000,9701.70000000,28677898.85300263,26314
2020-05-18 20:00:00,9701.70000000,9720.00000000,9650.00000000,9685.78000000,12936065.04811792,16678
2020-05-18 21:00:00,9685.79000000,9726.86000000,9673.65000000,9686.23000000,12646628.77484318,21170
2020-05-18 22:00:00,9686.23000000,9747.35000000,9666.67000000,9723.88000000,16260720.87946626,20592
2020-05-18 23:00:00,9723.79000000,9755.00000000,9695.51000000,9733.93000000,20056177.09518896,20964
2020-05-19 00:00:00,9733.93000000,9742.95000000,9574.06000000,9640.01000000,43864629.02375434,40107
2020-05-19 01:00:00,9640.00000000,9667.89000000,9625.00000000,9651.27000000,13061874.77069308,18103
2020-05-19 02:00:00,9651.67000000,9655.71000000,9535.00000000,9612.43000000,31917430.29349080,32893
2020-05-19 03:00:00,9612.43000000,9634.00000000,9493.03000000,9530.00000000,33663973.98467560,32728
2020-05-19 04:00:00,9530.51000000,9579.58000000,9474.00000000,9537.78000000,31334694.10700018,36149
2020-05-19 05:00:00,9536.82000000,9607.68000000,9526.38000000,9603.09000000,21646107.12932767,27289
2020-05-19 06:00:00,9603.09000000,9625.00000000,9582.86000000,9585.97000000,14277254.87185131,20787
2020-05-19 07:00:00,9586.18000000,9622.44000000,9550.00000000,9573.99000000,18000254.15939505,20375
2020-05-19 08:00:00,9573.99000000,9829.00000000,9570.11000000,9803.94000000,97962953.27530131,75104
2020-05-19 09:00:00,9804.07000000,9820.00000000,9768.00000000,9792.00000000,40259744.06564465,34937
2020-05-19 10:00:00,9792.00000000,9806.59000000,9756.00000000,9792.99000000,24483547.75756150,24784
2020-05-19 11:00:00,9792.99000000,9897.21000000,9696.00000000,9751.98000000,75401027.62130053,64444
2020-05-19 12:00:00,9752.24000000,9762.00000000,9561.00000000,9619.54000000,69559157.95307414,68184
2020-05-19 13:00:00,9619.53000000,9687.49000000,9591.13000000,9673.25000000,48563453.78304157,40610
2020-05-19 14:00:00,9672.85000000,9736.73000000,9666.00000000,9696.78000000,33975648.14621619,28139
2020-05-19 15:00:00,9696.88000000,9736.83000000,9646.69000000,9687.06000000,24486623.83739470,27558
2020-05-19 16:00:00,9687.06000000,9729.35000000,9665.80000000,9692.75000000,15492793.88523466,22828
2020-05-19 17:00:00,9693.03000000,9714.85000000,9622.33000000,9658.97000000,20196621.59642880,23839
2020-05-19 18:00:00,9659.50000000,9718.43000000,9646.07000000,9698.03000000,14813089.67506375,17059
2020-05-19 19:00:00,9697.90000000,9718.00000000,9636.88000000,9644.13000000,18950505.31266959,23990
2020-05-19 20:00:00,9644.92000000,9701.00000000,9620.49000000,9692.04000000,16701930.16120518,22277
2020-05-19 21:00:00,9692.04000000,9700.00000000,9658.46000000,9683.83000000,8858196.49985050,17473
2020-05-19 22:00:00,9683.83000000,9770.00000000,9656.81000000,9756.12000000,23524787.02663500,28015
2020-05-19 23:00:00,9756.12000000,9794.00000000,9703.44000000,9775.53000000,19717647.07173599,25909
2020-05-20 00:00:00,9775.13000000,9800.00000000,9721.83000000,9742.61000000,24555262.53351736,28324
2020-05-20 01:00:00,9741.85000000,9769.00000000,9730.30000000,9744.35000000,12032127.13113318,17026
2020-05-20 02:00:00,9744.35000000,9749.07000000,9707.00000000,9736.04000000,14757842.64196684,18271
2020-05-20 03:00:00,9736.04000000,9774.99000000,9715.79000000,9724.40000000,16400088.43947015,19920
