,t,v
1361,1555804800,270823
1362,1555891200,284359
1363,1555977600,289051
1364,1556064000,267266
1365,1556150400,253973
1366,1556236800,249803
1367,1556323200,215559
1368,1556409600,220006
1369,1556496000,243373
1370,1556582400,261278
1371,1556668800,264192
1372,1556755200,226055
1373,1556841600,238961
1374,1556928000,219018
1375,1557014400,222634
1376,1557100800,246461
1377,1557187200,242072
1378,1557273600,248644
1379,1557360000,253883
1380,1557446400,265020
1381,1557532800,260438
1382,1557619200,249666
1383,1557705600,287808
1384,1557792000,315537
1385,1557878400,334565
1386,1557964800,360933
1387,1558051200,321470
1388,1558137600,286082
1389,1558224000,280526
1390,1558310400,303784
1391,1558396800,325200
1392,1558483200,304000
1393,1558569600,308834
1394,1558656000,317732
1395,1558742400,292288
1396,1558828800,286289
1397,1558915200,340415
1398,1559001600,325007
1399,1559088000,328964
1400,1559174400,331147
1401,1559260800,354727
1402,1559347200,434042
1403,1559433600,406340
1404,1559520000,360611
1405,1559606400,324415
1406,1559692800,295236
1407,1559779200,337298
1408,1559865600,268897
1409,1559952000,249749
1410,1560038400,304530
1411,1560124800,289265
1412,1560211200,353491
1413,1560297600,448574
1414,1560384000,324614
1415,1560470400,313577
1416,1560556800,309419
1417,1560643200,416811
1418,1560729600,294631
1419,1560816000,311976
1420,1560902400,306246
1421,1560988800,284443
1422,1561075200,335925
1423,1561161600,320424
1424,1561248000,293196
1425,1561334400,321384
1426,1561420800,321003
1427,1561507200,354847
1428,1561593600,322803
1429,1561680000,298289
1430,1561766400,279809
1431,1561852800,257188
1432,1561939200,292532
1433,1562025600,347614
1434,1562112000,323873
1435,1562198400,316743
1436,1562284800,286125
1437,1562371200,268148
1438,1562457600,242878
1439,1562544000,297628
1440,1562630400,315248
1441,1562716800,302167
1442,1562803200,281037
1443,1562889600,298916
1444,1562976000,239712
1445,1563062400,251445
1446,1563148800,298680
1447,1563235200,240463
1448,1563321600,283917
1449,1563408000,271457
1450,1563494400,269622
1451,1563580800,238478
1452,1563667200,216218
1453,1563753600,275572
1454,1563840000,240223
1455,1563926400,227754
1456,1564012800,232158
1457,1564099200,257163
1458,1564185600,241353
1459,1564272000,239653
1460,1564358400,266045
1461,1564444800,301639
1462,1564531200,260057
1463,1564617600,246724
1464,1564704000,268489
1465,1564790400,225870
1466,1564876800,238818
1467,1564963200,301906
1468,1565049600,313651
1469,1565136000,280128
1470,1565222400,275012
1471,1565308800,289600
1472,1565395200,270473
1473,1565481600,240569
1474,1565568000,298162
1475,1565654400,285784
1476,1565740800,285729
1477,1565827200,262362
1478,1565913600,295864
1479,1566000000,254892
1480,1566086400,242602
1481,1566172800,273077
1482,1566259200,286604
1483,1566345600,292065
1484,1566432000,282136
1485,1566518400,292250
1486,1566604800,267433
1487,1566691200,258886
1488,1566777600,286483
1489,1566864000,289409
1490,1566950400,278235
1491,1567036800,284006
1492,1567123200,271360
1493,1567209600,257806
1494,1567296000,248057
1495,1567382400,291287
1496,1567468800,282766
1497,1567555200,277368
1498,1567641600,307606
1499,1567728000,299772
1500,1567814400,267753
1501,1567900800,264024
1502,1567987200,301253
1503,1568073600,281554
1504,1568160000,283969
1505,1568246400,286123
1506,1568332800,253073
1507,1568419200,254012
1508,1568505600,261175
1509,1568592000,294845
1510,1568678400,280143
1511,1568764800,284811
1512,1568851200,274026
1513,1568937600,288778
1514,1569024000,228626
1515,1569110400,216587
1516,1569196800,231699
1517,1569283200,269909
1518,1569369600,253504
1519,1569456000,245498
1520,1569542400,242179
1521,1569628800,234169
1522,1569715200,209021
1523,1569801600,248497
1524,1569888000,252220
1525,1569974400,249606
1526,1570060800,220089
1527,1570147200,216137
1528,1570233600,227331
1529,1570320000,216643
1530,1570406400,234315
1531,1570492800,251807
1532,1570579200,278317
1533,1570665600,264966
1534,1570752000,264451
1535,1570838400,233729
1536,1570924800,212575
1537,1571011200,239115
1538,1571097600,252269
1539,1571184000,243295
1540,1571270400,241524
1541,1571356800,267980
1542,1571443200,239444
1543,1571529600,219298
1544,1571616000,244554
1545,1571702400,249352
1546,1571788800,243501
1547,1571875200,242502
1548,1571961600,252176
1549,1572048000,250673
1550,1572134400,222839
1551,1572220800,253589
1552,1572307200,251485
1553,1572393600,249354
1554,1572480000,247514
1555,1572566400,246824
1556,1572652800,215337
1557,1572739200,207310
1558,1572825600,237572
1559,1572912000,270087
1560,1572998400,248491
1561,1573084800,319133
1562,1573171200,252226
1563,1573257600,210571
1564,1573344000,233455
1565,1573430400,263093
1566,1573516800,264436
1567,1573603200,257597
1568,1573689600,247864
1569,1573776000,238333
1570,1573862400,212615
1571,1573948800,222421
1572,1574035200,247940
1573,1574121600,247565
1574,1574208000,237369
1575,1574294400,266391
1576,1574380800,279828
1577,1574467200,216685
1578,1574553600,198040
1579,1574640000,249731
1580,1574726400,225909
1581,1574812800,218194
1582,1574899200,216662
1583,1574985600,240140
1584,1575072000,202491
1585,1575158400,213221
1586,1575244800,256251
1587,1575331200,224906
1588,1575417600,227906
1589,1575504000,227601
1590,1575590400,216599
1591,1575676800,182090
1592,1575763200,168607
1593,1575849600,241564
1594,1575936000,225919
1595,1576022400,225616
1596,1576108800,216982
1597,1576195200,219870
1598,1576281600,190180
1599,1576368000,193070
1600,1576454400,227218
1601,1576540800,217347
1602,1576627200,231445
1603,1576713600,220025
1604,1576800000,217504
1605,1576886400,198017
1606,1576972800,185181
1607,1577059200,219213
1608,1577145600,202295
1609,1577232000,193762
1610,1577318400,208066
1611,1577404800,202000
1612,1577491200,186308
1613,1577577600,173154
1614,1577664000,218531
1615,1577750400,192465
1616,1577836800,158039
1617,1577923200,174751
1618,1578009600,209314
1619,1578096000,198434
1620,1578182400,188242
1621,1578268800,220084
1622,1578355200,222686
1623,1578441600,231972
1624,1578528000,229864
1625,1578614400,212376
1626,1578700800,195503
1627,1578787200,179478
1628,1578873600,210234
1629,1578960000,243662
1630,1579046400,251197
1631,1579132800,259840
1632,1579219200,233997
1633,1579305600,224459
1634,1579392000,216565
1635,1579478400,214994
1636,1579564800,212778
1637,1579651200,195327
1638,1579737600,215879
1639,1579824000,175548
1640,1579910400,169319
1641,1579996800,151943
1642,1580083200,184006
1643,1580169600,190032
1644,1580256000,198091
1645,1580342400,196317
1646,1580428800,199320
1647,1580515200,188582
1648,1580601600,187975
1649,1580688000,235763
1650,1580774400,202067
1651,1580860800,232299
1652,1580947200,232694
1653,1581033600,241046
1654,1581120000,252688
1655,1581206400,254846
1656,1581292800,247622
1657,1581379200,267073
1658,1581465600,317429
1659,1581552000,292883
1660,1581638400,271863
1661,1581724800,260384
1662,1581811200,243737
1663,1581897600,259780
1664,1581984000,273431
1665,1582070400,254437
1666,1582156800,251714
1667,1582243200,259119
1668,1582329600,251003
1669,1582416000,263038
1670,1582502400,269304
1671,1582588800,243760
1672,1582675200,253226
1673,1582761600,262982
1674,1582848000,254412
1675,1582934400,229653
1676,1583020800,224898
1677,1583107200,261199
1678,1583193600,232483
1679,1583280000,245531
1680,1583366400,268443
1681,1583452800,246921
1682,1583539200,229749
1683,1583625600,224630
1684,1583712000,263200
1685,1583798400,251075
1686,1583884800,247064
1687,1583971200,249261
1688,1584057600,288381
1689,1584144000,247489
1690,1584230400,230493
1691,1584316800,270925
1692,1584403200,271955
1693,1584489600,301347
1694,1584576000,361267
1695,1584662400,327059
1696,1584748800,389114
1697,1584835200,294502
1698,1584921600,314975
1699,1585008000,307960
1700,1585094400,283836
1701,1585180800,294083
1702,1585267200,295685
1703,1585353600,242021
1704,1585440000,224204
1705,1585526400,267567
1706,1585612800,255479
1707,1585699200,247865
1708,1585785600,262948
1709,1585872000,266696
1710,1585958400,230773
1711,1586044800,223323
1712,1586131200,287360
1713,1586217600,275348
1714,1586304000,341429
1715,1586390400,273927
1716,1586476800,268633
1717,1586563200,248404
1718,1586649600,260341
1719,1586736000,285951
1720,1586822400,326006
1721,1586908800,299330
1722,1586995200,281971
1723,1587081600,303203
1724,1587168000,308485
1725,1587254400,290892
1726,1587340800,317088
1727,1587427200,307535
1728,1587513600,299785
1729,1587600000,324012
1730,1587686400,332408
1731,1587772800,300984
1732,1587859200,297998
1733,1587945600,320195
1734,1588032000,320857
1735,1588118400,343693
1736,1588204800,338398
1737,1588291200,326542
1738,1588377600,312607
1739,1588464000,328980
1740,1588550400,297043
1741,1588636800,295406
1742,1588723200,314809
1743,1588809600,325480
1744,1588896000,332114
1745,1588982400,340301
1746,1589068800,329149
1747,1589155200,331093
1748,1589241600,313852
1749,1589328000,292856
1750,1589414400,296751
1751,1589500800,317965
1752,1589587200,309376
1753,1589673600,296554
1754,1589760000,317913
1755,1589846400,323997
1756,1589932800,320157
1757,1590019200,325287
1758,1590105600,335941
1759,1590192000,331432
1760,1590278400,299675
1761,1590364800,316446
1762,1590451200,334357
1763,1590537600,331660
1764,1590624000,338742
1765,1590710400,372442
1766,1590796800,345357
1767,1590883200,326901
1768,1590969600,353919
1769,1591056000,387293
1770,1591142400,350695
1771,1591228800,365838
1772,1591315200,346324
1773,1591401600,331250
1774,1591488000,316266
1775,1591574400,368326
1776,1591660800,360711
1777,1591747200,347005
1778,1591833600,348213
1779,1591920000,363496
1780,1592006400,342430
1781,1592092800,317493
1782,1592179200,354751
1783,1592265600,351608
1784,1592352000,345907
1785,1592438400,373800
1786,1592524800,361984
1787,1592611200,365495
1788,1592697600,350050
1789,1592784000,384344
1790,1592870400,399294
1791,1592956800,380345
1792,1593043200,377000
1793,1593129600,379735
1794,1593216000,373462
1795,1593302400,383848
1796,1593388800,444341
1797,1593475200,422176
1798,1593561600,409751
1799,1593648000,405200
1800,1593734400,386854
1801,1593820800,382929
1802,1593907200,342832
1803,1593993600,381398
1804,1594080000,404891
1805,1594166400,405049
1806,1594252800,402552
1807,1594339200,383527
1808,1594425600,389665
1809,1594512000,370430
1810,1594598400,420213
1811,1594684800,416889
1812,1594771200,434719
1813,1594857600,392747
1814,1594944000,384442
1815,1595030400,361487
1816,1595116800,374151
1817,1595203200,411940
1818,1595289600,376641
1819,1595376000,395975
1820,1595462400,413441
1821,1595548800,391600
1822,1595635200,412990
1823,1595721600,414511
1824,1595808000,451420
1825,1595894400,482982
1826,1595980800,410744
1827,1596067200,416136
1828,1596153600,423534
1829,1596240000,442810
1830,1596326400,427668
1831,1596412800,445766
1832,1596499200,455335
1833,1596585600,459418
1834,1596672000,463473
1835,1596758400,439801
1836,1596844800,416095
1837,1596931200,389809
1838,1597017600,409219
1839,1597104000,403134
1840,1597190400,349712
1841,1597276800,375735
1842,1597363200,389349
1843,1597449600,400232
1844,1597536000,395155
1845,1597622400,396944
1846,1597708800,387219
1847,1597795200,394997
1848,1597881600,392227
1849,1597968000,417138
1850,1598054400,374847
1851,1598140800,389495
1852,1598227200,395717
1853,1598313600,383953
1854,1598400000,394674
1855,1598486400,389633
1856,1598572800,367648
1857,1598659200,339223
1858,1598745600,314721
1859,1598832000,369137
1860,1598918400,365472
1861,1599004800,346127
1862,1599091200,348892
1863,1599177600,390566
1864,1599264000,313397
1865,1599350400,345825
1866,1599436800,350898
1867,1599523200,341801
1868,1599609600,319403
1869,1599696000,314681
1870,1599782400,310103
1871,1599868800,310432
1872,1599955200,289441
1873,1600041600,312663
1874,1600128000,339271
1875,1600214400,314632
1876,1600300800,443546
1877,1600387200,426767
1878,1600473600,378055
1879,1600560000,401017
1880,1600646400,399924
1881,1600732800,365505
1882,1600819200,375632
1883,1600905600,390983
1884,1600992000,356886
1885,1601078400,355954
1886,1601164800,346970
1887,1601251200,368632
1888,1601337600,368241
1889,1601424000,367119
1890,1601510400,358750
1891,1601596800,350169
1892,1601683200,326563
1893,1601769600,337957
1894,1601856000,327199
1895,1601942400,348568
1896,1602028800,351256
1897,1602115200,347580
1898,1602201600,372579
1899,1602288000,364289
1900,1602374400,354427
1901,1602460800,369444
1902,1602547200,403473
1903,1602633600,391380
1904,1602720000,530336
1905,1602806400,482312
1906,1602892800,429359
1907,1602979200,365294
1908,1603065600,394625
1909,1603152000,387440
1910,1603238400,420394
1911,1603324800,451140
1912,1603411200,428684
1913,1603497600,392615
1914,1603584000,349205
1915,1603670400,381006
1916,1603756800,384836
1917,1603843200,407905
1918,1603929600,375870
1919,1604016000,388942
1920,1604102400,408519
1921,1604188800,381618
1922,1604275200,415240
1923,1604361600,408909
1924,1604448000,464479
1925,1604534400,425219
1926,1604620800,458345
1927,1604707200,431888
1928,1604793600,395733
1929,1604880000,430427
1930,1604966400,415848
1931,1605052800,425700
1932,1605139200,407933
1933,1605225600,424626
1934,1605312000,423499
1935,1605398400,383372
1936,1605484800,415789
1937,1605571200,434040
1938,1605657600,414826
1939,1605744000,435240
1940,1605830400,440415
1941,1605916800,462587
1942,1606003200,449415
1943,1606089600,468215
1944,1606176000,458576
1945,1606262400,476225
1946,1606348800,415748
1947,1606435200,445041
1948,1606521600,406923
1949,1606608000,438952
1950,1606694400,428456
1951,1606780800,435858
1952,1606867200,401717
1953,1606953600,409059
1954,1607040000,408018
1955,1607126400,400453
1956,1607212800,375365
1957,1607299200,393556
1958,1607385600,401981
1959,1607472000,400365
1960,1607558400,379249
1961,1607644800,402565
1962,1607731200,424053
1963,1607817600,451610
1964,1607904000,469111
1965,1607990400,442871
1966,1608076800,485879
1967,1608163200,534635
1968,1608249600,474791
1969,1608336000,476143
1970,1608422400,403587
1971,1608508800,402169
1972,1608595200,406165
1973,1608681600,456561
1974,1608768000,424913
1975,1608854400,399942
1976,1608940800,406535
1977,1609027200,428412
1978,1609113600,463872
1979,1609200000,451257
1980,1609286400,449682
1981,1609372800,425338
1982,1609459200,445278
1983,1609545600,422461
1984,1609632000,492481
1985,1609718400,513954
1986,1609804800,507048
1987,1609891200,533812
1988,1609977600,572564
1989,1610064000,533554
1990,1610150400,538240
1991,1610236800,526696
1992,1610323200,515766
1993,1610409600,468627
1994,1610496000,460089
1995,1610582400,489941
1996,1610668800,507082
1997,1610755200,493810
1998,1610841600,459262
1999,1610928000,483810
2000,1611014400,512059
2001,1611100800,494324
2002,1611187200,452612
2003,1611273600,451812
2004,1611360000,451296
2005,1611446400,445826
2006,1611532800,467889
2007,1611619200,477763
2008,1611705600,429185
2009,1611792000,479301
2010,1611878400,530180
2011,1611964800,502843
2012,1612051200,482197
2013,1612137600,502910
2014,1612224000,521483
2015,1612310400,550200
2016,1612396800,536393
2017,1612483200,524956
2018,1612569600,506364
2019,1612656000,503706
2020,1612742400,526163
2021,1612828800,536810
2022,1612915200,543234
2023,1613001600,533153
2024,1613088000,523605
2025,1613174400,495410
2026,1613260800,474178
2027,1613347200,481467
2028,1613433600,503115
2029,1613520000,512969
2030,1613606400,532291
2031,1613692800,558138
2032,1613779200,561557
2033,1613865600,524384
2034,1613952000,521146
2035,1614038400,502733
2036,1614124800,516924
2037,1614211200,502977
2038,1614297600,505479
2039,1614384000,499189
2040,1614470400,481304
2041,1614556800,491391
2042,1614643200,511071
2043,1614729600,483822
