Date,Open,High,Low,Close,Volume,N. Trades
2018-12-15 00:00:00,3225.19000000,3247.96000000,3213.17000000,3243.78000000,4727841.25651442,6888
2018-12-15 01:00:00,3244.68000000,3247.27000000,3230.00000000,3234.75000000,2378949.98646048,4689
2018-12-15 02:00:00,3234.37000000,3249.31000000,3222.42000000,3241.86000000,2235618.08207764,4503
2018-12-15 03:00:00,3242.27000000,3262.00000000,3240.03000000,3256.22000000,2673309.54198363,5278
2018-12-15 04:00:00,3255.02000000,3265.00000000,3245.03000000,3258.62000000,2681738.64631217,4903
2018-12-15 05:00:00,3258.71000000,3276.50000000,3242.37000000,3249.35000000,2674901.56787139,4697
2018-12-15 06:00:00,3250.01000000,3257.27000000,3235.00000000,3237.09000000,2791666.12041410,3962
2018-12-15 07:00:00,3237.09000000,3240.76000000,3215.00000000,3227.90000000,3762345.67108901,4856
2018-12-15 08:00:00,3228.48000000,3238.92000000,3227.02000000,3231.99000000,2157152.03560782,4117
2018-12-15 09:00:00,3231.51000000,3233.40000000,3188.00000000,3192.28000000,6501487.52852221,8947
2018-12-15 10:00:00,3192.80000000,3197.36000000,3166.50000000,3186.34000000,7056097.04299576,9048
2018-12-15 11:00:00,3186.19000000,3225.00000000,3183.06000000,3201.24000000,5989452.91178175,7574
2018-12-15 12:00:00,3200.97000000,3213.00000000,3184.82000000,3195.21000000,3717287.30590224,4882
2018-12-15 13:00:00,3195.89000000,3203.90000000,3168.42000000,3175.99000000,4572805.10659336,6332
2018-12-15 14:00:00,3175.99000000,3197.73000000,3171.00000000,3184.74000000,4597145.64064539,6208
2018-12-15 15:00:00,3183.88000000,3184.75000000,3156.26000000,3172.05000000,5725764.46604260,8167
2018-12-15 16:00:00,3172.62000000,3192.28000000,3164.00000000,3189.00000000,5304416.94076672,6649
2018-12-15 17:00:00,3189.00000000,3195.00000000,3175.02000000,3185.94000000,3433051.30314026,4561
2018-12-15 18:00:00,3185.94000000,3187.25000000,3176.00000000,3182.73000000,2061431.95151931,3555
2018-12-15 19:00:00,3183.90000000,3210.00000000,3180.00000000,3206.00000000,3471297.20677041,6017
2018-12-15 20:00:00,3206.00000000,3229.97000000,3197.01000000,3223.20000000,5717047.50114514,7274
2018-12-15 21:00:00,3222.24000000,3243.00000000,3212.34000000,3235.98000000,3838385.67831698,5648
2018-12-15 22:00:00,3236.00000000,3244.99000000,3224.53000000,3225.66000000,3727552.55101542,5590
2018-12-15 23:00:00,3224.61000000,3249.00000000,3205.01000000,3211.72000000,3792047.59710024,5461
2018-12-16 00:00:00,3211.71000000,3223.88000000,3209.26000000,3214.00000000,2527338.84062613,4380
2018-12-16 01:00:00,3212.59000000,3225.95000000,3186.00000000,3215.99000000,3081866.87238713,5550
2018-12-16 02:00:00,3215.98000000,3278.00000000,3215.98000000,3256.73000000,9648341.57856511,12729
2018-12-16 03:00:00,3256.90000000,3283.64000000,3255.09000000,3272.59000000,5396119.73377423,6804
2018-12-16 04:00:00,3273.58000000,3293.64000000,3263.33000000,3264.00000000,3780562.58049140,6494
2018-12-16 05:00:00,3263.99000000,3273.77000000,3261.63000000,3269.39000000,1960479.42560671,3759
2018-12-16 06:00:00,3270.33000000,3282.01000000,3269.37000000,3269.39000000,2737644.43892496,4328
2018-12-16 07:00:00,3269.60000000,3275.24000000,3246.73000000,3251.12000000,2812920.70724617,5304
2018-12-16 08:00:00,3251.10000000,3259.82000000,3238.91000000,3245.70000000,2408043.77967564,4040
2018-12-16 09:00:00,3245.70000000,3255.26000000,3240.00000000,3250.98000000,2988799.55848909,4359
2018-12-16 10:00:00,3250.98000000,3273.80000000,3250.34000000,3260.45000000,3560866.32174275,5452
2018-12-16 11:00:00,3260.45000000,3274.97000000,3255.60000000,3267.47000000,2129712.53010709,3802
2018-12-16 12:00:00,3267.79000000,3294.00000000,3255.83000000,3259.17000000,4471028.10854646,6976
2018-12-16 13:00:00,3259.17000000,3263.40000000,3248.12000000,3253.88000000,3184307.77325459,4599
2018-12-16 14:00:00,3253.96000000,3254.91000000,3220.98000000,3230.84000000,4672760.41983433,7380
2018-12-16 15:00:00,3230.86000000,3245.50000000,3222.01000000,3242.65000000,2779335.88371978,4548
2018-12-16 16:00:00,3242.60000000,3248.83000000,3235.00000000,3247.34000000,2873256.69574630,4279
2018-12-16 17:00:00,3247.36000000,3248.40000000,3222.00000000,3225.12000000,2988154.18145452,4771
2018-12-16 18:00:00,3225.12000000,3237.26000000,3222.59000000,3235.90000000,1910261.56490863,3810
2018-12-16 19:00:00,3236.90000000,3267.00000000,3235.58000000,3256.59000000,3977051.85281517,5104
2018-12-16 20:00:00,3256.59000000,3258.16000000,3240.75000000,3249.61000000,2537828.87240579,4102
2018-12-16 21:00:00,3249.64000000,3253.01000000,3230.00000000,3232.62000000,2376991.97828335,4095
2018-12-16 22:00:00,3232.62000000,3234.88000000,3215.20000000,3232.51000000,3059554.48248440,5012
2018-12-16 23:00:00,3231.32000000,3241.00000000,3218.00000000,3228.67000000,2204931.22372864,3888
2018-12-17 00:00:00,3229.22000000,3253.76000000,3223.38000000,3244.55000000,3081445.09308095,4980
2018-12-17 01:00:00,3243.97000000,3245.45000000,3230.01000000,3230.93000000,1604173.06494020,3227
2018-12-17 02:00:00,3232.74000000,3242.63000000,3216.00000000,3235.23000000,3020844.10457026,4288
