2021-05-15 16:58:51, 101, 10040.187213726987, 163, -0.005806140035390853, 53815.85607421875
2021-05-15 16:58:51, 102, 10043.137475348633, 167, -0.016435846254229548, 607724.6998749999
2021-05-15 16:59:04, 117, 10049.627653668365, 175, -0.005982688151299953, 860148.447625
2021-05-15 16:59:05, 118, 10055.845598379194, 167, -0.012935447506606579, 18518.54066796875
2021-05-15 16:59:06, 119, 10063.897541398566, 160, -0.01585945698618889, 35921.910203125
2021-05-15 16:59:07, 120, 10070.665668225769, 142, 0.0006073404029011725, 233092.89315625
2021-05-15 16:59:07, 121, 10072.968071359403, 154, -0.02773648641258478, 149091.408203125
2021-05-15 16:59:08, 122, 10096.807597860685, 161, -0.005006330803036689, 127620.80528125
2021-05-15 16:59:10, 124, 10111.87273014844, 156, -0.006458822637796402, 335723.990171875
2021-05-15 16:59:16, 129, 10113.630532101603, 164, -0.010928772367537021, 141330.005234375
2021-05-15 16:59:17, 131, 10132.919500377742, 154, -0.011152688130736351, 325673.6383359375
2021-05-15 16:59:18, 132, 10142.303202044071, 155, -0.008557332389056684, 173116.8121015625
2021-05-15 16:59:20, 134, 10156.82478601608, 149, -0.022099924087524415, 250762.60396875
2021-05-15 16:59:21, 136, 10170.066384015978, 138, -0.023437538504600522, 61950.589324218745
2021-05-15 16:59:22, 137, 10194.308914489971, 141, -0.020254591844975946, 223932.6033125
2021-05-15 16:59:33, 150, 10235.747930149251, 172, -0.009998271031305194, 2987013.75025
2021-05-15 16:59:34, 151, 10239.449500662091, 152, -0.015294362135231493, 34628.3804921875
2021-05-15 16:59:36, 154, 10261.364190985372, 153, -0.011124663725495337, 2793997.2255
2021-05-15 16:59:38, 157, 10289.112413519406, 152, -0.017700117968022823, 513159.487125
2021-05-15 16:59:40, 160, 10289.286366405093, 167, 0.0031803371906280525, 200180.9663125
2021-05-15 16:59:43, 161, 10297.230964118373, 156, -0.01311139529943466, 40246.1597734375
2021-05-15 16:59:44, 162, 10314.67098539903, 175, -0.001365137867629528, 396847.73631249997
2021-05-15 16:59:44, 163, 10333.487878850534, 150, -0.011223821885883807, 133462.55975000001
2021-05-15 16:59:46, 165, 10375.997009363264, 178, -0.019337665319442747, 514049.6434375
2021-05-15 16:59:49, 170, 10395.857474081306, 161, -0.0084130624756217, 386144.718
2021-05-15 16:59:50, 171, 10415.664044722716, 148, -0.009757520485669375, 257764.99210937502
2021-05-15 16:59:53, 176, 10435.45805128427, 154, -0.017501978814601898, 1158122.99775
2021-05-15 16:59:56, 177, 10452.395897131068, 157, -0.005589803216047585, 268212.14300000004
2021-05-15 16:59:57, 178, 10461.25078022328, 150, -0.008808696210384367, 54070.850046875
2021-05-15 17:00:00, 183, 10462.573644387927, 182, -0.009757889837026596, 137073.971625
2021-05-15 17:02:04, 337, 10477.889395079164, 166, -0.010072314389050006, 26374.480056640627
2021-05-15 17:02:07, 340, 10501.9082093134, 152, -0.015058764804154634, 183717.769015625
2021-05-15 17:06:16, 652, 10521.815673079638, 59, 0.010628867279738188, 256712.68308593752
2021-05-15 17:06:17, 654, 10592.256702718358, 85, -0.0012189295887947084, 565176.990203125
2021-05-15 17:06:17, 655, 10599.424508178774, 7, -0.006937000665813684, 18205.984202148436
2021-05-15 17:06:20, 657, 10600.34474339297, 7, -0.005505017638206482, 8802.041507324218
