,t,v
1103,1326240000,16746
1104,1326326400,13727
1105,1326412800,14203
1106,1326499200,14435
1107,1326585600,13447
1108,1326672000,14565
1109,1326758400,13984
1110,1326844800,14506
1111,1326931200,14812
1112,1327017600,13929
1113,1327104000,13321
1114,1327190400,11148
1115,1327276800,12942
1116,1327363200,14677
1117,1327449600,16255
1118,1327536000,14203
1119,1327622400,14243
1120,1327708800,12770
1121,1327795200,14033
1122,1327881600,13338
1123,1327968000,15130
1124,1328054400,14596
1125,1328140800,15803
1126,1328227200,16263
1127,1328313600,16089
1128,1328400000,14452
1129,1328486400,13608
1130,1328572800,14491
1131,1328659200,14373
1132,1328745600,14794
1133,1328832000,16196
1134,1328918400,14800
1135,1329004800,13872
1136,1329091200,15826
1137,1329177600,18018
1138,1329264000,17470
1139,1329350400,18226
1140,1329436800,13874
1141,1329523200,14111
1142,1329609600,12827
1143,1329696000,13906
1144,1329782400,14399
1145,1329868800,15893
1146,1329955200,17201
1147,1330041600,16082
1148,1330128000,14764
1149,1330214400,12910
1150,1330300800,14540
1151,1330387200,15968
1152,1330473600,15106
1153,1330560000,15662
1154,1330646400,17302
1155,1330732800,12287
1156,1330819200,14537
1157,1330905600,15736
1158,1330992000,14854
1159,1331078400,14827
1160,1331164800,15214
1161,1331251200,15420
1162,1331337600,12403
1163,1331424000,12263
1164,1331510400,13847
1165,1331596800,16452
1166,1331683200,15718
1167,1331769600,14761
1168,1331856000,15840
1169,1331942400,15645
1170,1332028800,13455
1171,1332115200,15163
1172,1332201600,15555
1173,1332288000,15792
1174,1332374400,15244
1175,1332460800,13836
1176,1332547200,13343
1177,1332633600,14015
1178,1332720000,15458
1179,1332806400,15078
1180,1332892800,15790
1181,1332979200,16585
1182,1333065600,14570
1183,1333152000,13580
1184,1333238400,12288
1185,1333324800,14556
1186,1333411200,18349
1187,1333497600,16248
1188,1333584000,16035
1189,1333670400,15983
1190,1333756800,13881
1191,1333843200,13461
1192,1333929600,14797
1193,1334016000,16985
1194,1334102400,18073
1195,1334188800,18354
1196,1334275200,15342
1197,1334361600,16870
1198,1334448000,15883
1199,1334534400,18672
1200,1334620800,18162
1201,1334707200,18938
1202,1334793600,17241
1203,1334880000,18902
1204,1334966400,15816
1205,1335052800,14332
1206,1335139200,16362
1207,1335225600,16927
1208,1335312000,17046
1209,1335398400,18746
1210,1335484800,16674
1211,1335571200,15491
1212,1335657600,15511
1213,1335744000,18669
