Time Init,Open,High,Low,Close,Volume,Time Close,QAV,N Trades
1503907200000,340.89000000,342.86000000,336.54000000,341.90000000,636.04761000,1503921599999,215944.25802370,646
1503921600000,339.62000000,347.41000000,339.34000000,341.83000000,587.29518000,1503935999999,201555.72014680,729
1503936000000,341.83000000,347.42000000,340.49000000,344.30000000,759.06227000,1503950399999,260744.58976980,743
1503950400000,342.54000000,348.50000000,342.16000000,346.00000000,416.19338000,1503964799999,143584.22421500,468
1503964800000,347.00000000,353.23000000,346.00000000,350.03000000,276.84576000,1503979199999,96919.41614150,427
1503979200000,351.19000000,360.79000000,350.02000000,354.18000000,381.62720000,1503993599999,136061.14433510,460
1503993600000,354.17000000,367.13000000,354.01000000,356.75000000,463.44028000,1504007999999,167344.67921440,588
1504008000000,358.10000000,367.40000000,358.10000000,364.57000000,737.95570000,1504022399999,268017.18454370,671
1504022400000,365.74000000,373.66000000,362.79000000,367.44000000,694.84255000,1504036799999,256043.25195070,629
1504036800000,367.44000000,377.60000000,367.36000000,374.70000000,477.42276000,1504051199999,177683.94439550,490
1504051200000,374.70000000,377.80000000,367.37000000,373.00000000,344.29846000,1504065599999,128183.33047330,577
1504065600000,373.00000000,393.71000000,372.92000000,378.14000000,452.43879000,1504079999999,173898.68963420,464
1504080000000,378.16000000,384.33000000,362.05000000,375.90000000,1349.92146000,1504094399999,499901.78378010,1317
1504094400000,373.01000000,385.33000000,370.49000000,379.38000000,1027.51160000,1504108799999,388806.51535870,1153
1504108800000,379.38000000,389.80000000,378.72000000,383.38000000,678.10192000,1504123199999,260552.81624920,669
1504123200000,385.34000000,387.29000000,380.74000000,385.93000000,594.32385000,1504137599999,228183.07701600,632
1504137600000,384.64000000,384.64000000,377.78000000,383.51000000,676.39980000,1504151999999,258312.25029670,816
1504152000000,383.66000000,385.94000000,379.21000000,383.14000000,482.67689000,1504166399999,184822.14799780,462
1504166400000,381.89000000,387.42000000,378.85000000,387.42000000,788.36410000,1504180799999,301074.69781010,712
1504180800000,385.82000000,389.36000000,383.48000000,383.76000000,905.28394000,1504195199999,350078.63853620,1000
1504195200000,384.38000000,387.39000000,383.13000000,384.45000000,878.88372000,1504209599999,338377.82205180,857
1504209600000,385.10000000,388.25000000,383.19000000,384.79000000,704.26010000,1504223999999,271775.83757400,727
1504224000000,386.44000000,394.39000000,384.79000000,390.86000000,752.09698000,1504238399999,293527.72573060,756
1504238400000,392.65000000,394.27000000,383.18000000,388.40000000,754.44472000,1504252799999,292784.99024320,611
1504252800000,389.48000000,393.08000000,387.46000000,389.64000000,865.19825000,1504267199999,337564.14761690,793
1504267200000,389.56000000,391.20000000,385.88000000,387.01000000,827.84309000,1504281599999,322013.58387910,768
1504281600000,387.91000000,393.40000000,386.05000000,388.08000000,797.61671000,1504295999999,310631.46169710,864
1504296000000,389.62000000,394.02000000,388.08000000,388.46000000,201.48459000,1504310399999,78705.70459920,332
1504310400000,388.58000000,394.32000000,373.66000000,378.52000000,916.21546000,1504324799999,351390.28953600,1049
1504324800000,378.51000000,379.60000000,347.00000000,363.70000000,1906.75794000,1504339199999,694816.54111070,2006
1504339200000,364.83000000,364.84000000,350.42000000,357.00000000,1296.25993000,1504353599999,462342.32154960,1140
1504353600000,358.25000000,360.28000000,327.09000000,341.72000000,1569.16565000,1504367999999,539959.24279920,1422
1504368000000,341.72000000,345.27000000,329.73000000,336.18000000,1353.98239000,1504382399999,458884.63736230,1146
1504382400000,338.08000000,343.15000000,320.08000000,343.14000000,1197.94587000,1504396799999,396615.42902830,1454
1504396800000,343.56000000,352.67000000,340.20000000,348.85000000,1014.47822000,1504411199999,352245.54300680,1199
1504411200000,348.85000000,367.28000000,348.84000000,357.81000000,697.53237000,1504425599999,249850.66174730,921
1504425600000,357.82000000,363.45000000,334.75000000,336.54000000,1200.03896000,1504439999999,418236.65087670,1242
1504440000000,337.69000000,348.22000000,320.08000000,329.34000000,1590.16682000,1504454399999,525484.07067240,1566
1504454400000,329.35000000,347.73000000,328.30000000,343.03000000,451.76818000,1504468799999,152993.73348180,653
1504468800000,343.61000000,347.68000000,337.35000000,341.77000000,299.63756000,1504483199999,102891.95801790,572
1504483200000,339.29000000,344.55000000,328.27000000,329.62000000,348.00230000,1504497599999,116665.36866960,666
1504497600000,329.62000000,339.26000000,270.38000000,275.01000000,1369.08087000,1504511999999,430625.45976250,1343
1504512000000,284.51000000,314.27000000,270.00000000,289.93000000,2246.11858000,1504526399999,665590.69390160,1833
1504526400000,286.35000000,298.18000000,267.94000000,269.54000000,1435.02347000,1504540799999,405785.74463360,1736
1504540800000,268.93000000,302.55000000,268.20000000,296.43000000,660.72272000,1504555199999,182844.85447200,820
1504555200000,299.04000000,312.92000000,282.36000000,283.77000000,678.86267000,1504569599999,200934.06036270,1005
1504569600000,286.81000000,298.74000000,235.55000000,271.12000000,2602.05439000,1504583999999,701237.97335350,2270
1504584000000,269.61000000,297.25000000,268.11000000,296.52000000,1541.68659000,1504598399999,435039.52846800,1815
1504598400000,296.56000000,299.64000000,282.52000000,295.98000000,1497.65197000,1504612799999,438212.44778900,1630
1504612800000,295.79000000,304.99000000,289.10000000,291.66000000,1281.64552000,1504627199999,383154.37328460,1506
1504627200000,290.07000000,321.52000000,285.94000000,318.26000000,677.80125000,1504641599999,206550.53837360,892
1504641600000,318.71000000,320.45000000,309.76000000,312.09000000,743.57952000,1504655999999,233296.05656990,886
1504656000000,313.29000000,333.12000000,312.09000000,325.73000000,1625.39279000,1504670399999,530724.24308380,1959
1504670400000,325.55000000,328.06000000,314.76000000,318.53000000,886.19577000,1504684799999,283348.01007340,1354
1504684800000,320.31000000,335.02000000,319.02000000,335.02000000,1046.05074000,1504699199999,343282.03775940,1461
1504699200000,331.73000000,335.24000000,321.01000000,335.00000000,1719.35362000,1504713600000,566466.22592520,2282
1504728000000,335.00000000,336.34000000,335.00000000,335.00000000,209.31696000,1504742399999,70142.34165760,33
1504742400000,335.01000000,335.01000000,320.35000000,326.59000000,695.13817000,1504756799999,227553.31551860,303
1504756800000,326.59000000,330.45000000,321.31000000,323.57000000,257.51863000,1504771199999,84032.89540030,247
1504771200000,323.57000000,332.53000000,320.17000000,329.94000000,470.73116000,1504785599999,153691.81743620,498
1504785600000,329.94000000,338.38000000,327.79000000,337.00000000,963.87230000,1504799999999,321679.35063560,897
1504800000000,337.00000000,342.50000000,328.81000000,333.52000000,522.99046000,1504814399999,175330.12756610,403
1504814400000,334.77000000,338.35000000,329.15000000,334.49000000,193.64673000,1504828799999,64848.18039560,287
1504828800000,334.49000000,335.10000000,326.79000000,330.00000000,380.72444000,1504843199999,126163.12234110,376
1504843200000,329.35000000,331.68000000,324.72000000,329.57000000,297.62059000,1504857599999,98022.82615200,278
1504857600000,329.57000000,333.76000000,329.57000000,331.53000000,288.20259000,1504871999999,95607.25515230,342
1504872000000,330.10000000,331.57000000,272.00000000,294.05000000,2343.12862000,1504886399999,697143.69126020,1138
1504886400000,294.06000000,310.46000000,280.80000000,294.06000000,899.60081000,1504900799999,269289.78791560,560
1504900800000,294.06000000,306.90000000,281.52000000,302.99000000,706.47988000,1504915199999,208083.20379510,533
1504915200000,300.01000000,302.00000000,286.96000000,292.31000000,794.06721000,1504929599999,233627.28745580,598
1504929600000,292.31000000,306.42000000,281.66000000,299.68000000,471.38503000,1504943999999,140508.56990850,369
1504944000000,301.00000000,303.00000000,295.00000000,303.00000000,233.06016000,1504958399999,69846.16747060,187
1504958400000,300.83000000,307.00000000,295.01000000,298.98000000,521.54298000,1504972799999,156503.73499950,363
1504972800000,298.61000000,298.98000000,285.17000000,298.76000000,372.28872000,1504987199999,109283.25965600,239
1504987200000,298.62000000,302.77000000,294.56000000,296.74000000,348.24412000,1505001599999,103981.33944550,200
1505001600000,296.72000000,299.00000000,281.51000000,290.58000000,564.96572000,1505015999999,165673.52406550,393
1505016000000,285.67000000,291.00000000,261.03000000,276.86000000,1045.20535000,1505030399999,288474.95044750,694
1505030400000,276.86000000,287.05000000,265.00000000,280.22000000,1134.57261000,1505044799999,317473.61277520,462
1505044800000,281.80000000,288.00000000,279.98000000,283.20000000,483.87901000,1505059199999,137485.83059440,294
1505059200000,283.13000000,302.78000000,283.00000000,302.78000000,608.61377000,1505073599999,178082.33931550,336
1505073600000,302.78000000,302.78000000,291.87000000,293.50000000,319.21453000,1505087999999,94713.51500180,315
1505088000000,293.51000000,304.98000000,285.21000000,301.76000000,2013.88975000,1505102399999,603430.18325710,1044
1505102400000,301.73000000,304.89000000,286.82000000,293.96000000,1475.96810000,1505116799999,436466.18049600,832
1505116800000,293.35000000,297.36000000,288.98000000,294.46000000,385.84526000,1505131199999,113074.85920560,436
1505131200000,293.44000000,300.97000000,292.16000000,299.20000000,552.72849000,1505145599999,164142.74965920,467
1505145600000,299.20000000,301.99000000,294.77000000,295.56000000,247.92173000,1505159999999,74365.35236770,436
1505160000000,296.17000000,297.74000000,293.38000000,297.30000000,153.29314000,1505174399999,45332.49117130,275
1505174400000,297.78000000,304.41000000,297.51000000,304.41000000,1075.62978000,1505188799999,324391.94459560,924
1505188800000,303.01000000,316.46000000,302.62000000,314.15000000,1060.98838000,1505203199999,328154.18475330,1262
1505203200000,313.70000000,313.70000000,302.32000000,310.95000000,782.33129000,1505217599999,240995.40571840,672
1505217600000,311.25000000,311.81000000,300.00000000,304.21000000,1403.04238000,1505231999999,427646.41709480,1243
1505232000000,304.06000000,305.22000000,286.01000000,295.07000000,698.70823000,1505246399999,206524.01287710,927
1505246400000,293.82000000,297.66000000,291.42000000,293.96000000,155.61396000,1505260799999,45740.44741270,251
1505260800000,293.93000000,294.50000000,275.00000000,275.00000000,1088.34772000,1505275199999,311197.83667250,963
1505275200000,276.50000000,283.74000000,267.00000000,277.83000000,765.54219000,1505289599999,210684.31961500,576
1505289600000,278.55000000,280.63000000,262.00000000,263.84000000,1453.00780000,1505303999999,393534.06632720,858
1505304000000,263.26000000,274.21000000,257.05000000,266.93000000,1715.55432000,1505318399999,454752.62516220,1397
1505318400000,266.93000000,278.24000000,264.95000000,266.10000000,816.20735000,1505332799999,221472.76292610,449
1505332800000,269.10000000,282.77000000,268.01000000,276.91000000,612.56898000,1505347199999,169439.28690390,284
1505347200000,275.76000000,283.77000000,270.00000000,270.00000000,730.37941000,1505361599999,202004.48913540,358
1505361600000,270.00000000,275.00000000,266.95000000,270.85000000,640.59746000,1505375999999,173418.23366150,533
1505376000000,270.85000000,273.00000000,238.34000000,238.39000000,3489.34710000,1505390399999,902723.01874550,2084
1505390400000,238.43000000,253.01000000,229.77000000,243.48000000,3489.76076000,1505404799999,849654.63543430,2083
1505404800000,241.95000000,244.99000000,221.50000000,234.22000000,2018.08109000,1505419199999,472085.01347080,1562
1505419200000,234.22000000,240.49000000,215.00000000,215.21000000,2233.79094000,1505433599999,510882.39011720,1546
1505433600000,217.00000000,243.96000000,212.11000000,234.00000000,2143.81400000,1505447999999,496139.93736490,1514
1505448000000,234.53000000,235.00000000,212.11000000,220.00000000,1948.03386000,1505462399999,435177.92116050,1269
1505462400000,218.93000000,225.91000000,192.00000000,199.28000000,2766.15251000,1505476799999,570805.82444530,1548
1505476800000,199.28000000,270.93000000,195.09000000,262.28000000,4298.87988000,1505491199999,1041944.53166450,2464
1505491200000,257.03000000,267.69000000,235.03000000,259.01000000,1888.29606000,1505505599999,471486.36859910,1361
1505505600000,259.01000000,263.40000000,252.85000000,253.00000000,1178.71899000,1505519999999,303757.24350070,1042
1505520000000,255.99000000,269.99000000,250.00000000,259.00000000,1978.90843000,1505534399999,519054.64377790,1686
1505534400000,258.99000000,271.81000000,256.00000000,263.55000000,2328.28181000,1505548799999,612922.85960360,1756
1505548800000,263.55000000,268.72000000,235.51000000,249.99000000,2955.23140000,1505563199999,744449.01460870,2019
1505563200000,249.99000000,258.19000000,242.30000000,243.00000000,1579.13798000,1505577599999,392243.62725540,1498
1505577600000,244.00000000,257.00000000,243.00000000,246.62000000,1024.07932000,1505591999999,254464.79001930,1114
1505592000000,252.26000000,256.00000000,245.75000000,249.31000000,496.42117000,1505606399999,124017.43710590,786
1505606400000,249.32000000,252.54000000,244.00000000,245.02000000,817.74484000,1505620799999,202640.73213840,901
1505620800000,245.02000000,249.97000000,242.00000000,242.09000000,689.05614000,1505635199999,168407.01282830,852
1505635200000,242.10000000,246.00000000,239.02000000,242.84000000,954.31064000,1505649599999,231336.44633670,903
1505649600000,241.27000000,254.00000000,240.05000000,253.25000000,959.04645000,1505663999999,237938.82206190,947
1505664000000,253.00000000,264.39000000,252.01000000,262.06000000,760.55003000,1505678399999,196745.66805780,1018
1505678400000,262.21000000,263.97000000,257.00000000,257.55000000,433.82527000,1505692799999,112635.61350630,656
1505692800000,257.53000000,285.01000000,257.11000000,282.00000000,1231.17685000,1505707199999,338493.44204070,1040
1505707200000,283.00000000,299.00000000,278.88000000,289.05000000,910.52775000,1505721599999,262270.23403760,667
1505721600000,291.00000000,291.00000000,279.61000000,288.88000000,409.25942000,1505735999999,117240.65136870,347
1505736000000,288.88000000,306.22000000,285.06000000,290.87000000,1369.73879000,1505750399999,405332.73599490,1077
1505750400000,290.11000000,293.87000000,285.10000000,288.00000000,115.94574000,1505764799999,33442.61876480,170
1505764800000,289.00000000,296.00000000,289.00000000,294.57000000,89.32196000,1505779199999,26157.95136730,139
1505779200000,296.00000000,300.00000000,287.00000000,289.87000000,340.59886000,1505793599999,98902.30261580,346
1505793600000,288.01000000,289.84000000,277.41000000,277.41000000,449.50527000,1505807999999,127939.70218060,408
1505808000000,279.65000000,294.99000000,279.65000000,289.00000000,346.34440000,1505822399999,99529.16226240,190
1505822400000,286.00000000,290.00000000,284.00000000,289.98000000,260.13781000,1505836799999,74675.73221490,346
1505836800000,289.44000000,289.96000000,282.00000000,282.00000000,236.76833000,1505851199999,68005.50265120,292
1505851200000,282.00000000,286.98000000,278.00000000,284.00000000,236.55385000,1505865599999,66721.16327520,314
1505865600000,284.01000000,284.96000000,280.00000000,281.00000000,230.67850000,1505879999999,65051.76792360,202
1505880000000,280.02000000,288.00000000,275.91000000,288.00000000,165.88780000,1505894399999,46526.71192660,257
1505894400000,286.09000000,286.91000000,280.98000000,284.05000000,149.50263000,1505908799999,42560.82867870,201
1505908800000,283.99000000,294.00000000,283.99000000,291.01000000,346.22237000,1505923199999,99957.91040250,417
1505923200000,291.00000000,293.94000000,288.00000000,288.00000000,84.90224000,1505937599999,24721.57784280,181
1505937600000,289.00000000,290.00000000,282.00000000,282.00000000,83.37380000,1505951999999,23920.93697890,173
1505952000000,285.10000000,286.00000000,280.01000000,280.01000000,209.78698000,1505966399999,59054.56048610,318
1505966400000,280.00000000,285.00000000,278.05000000,285.00000000,128.26039000,1505980799999,36064.06574460,214
1505980800000,285.00000000,287.00000000,282.09000000,282.83000000,154.72323000,1505995199999,43773.25594070,282
1505995200000,282.65000000,284.11000000,265.50000000,267.02000000,543.28548000,1506009599999,148919.98301660,782
1506009600000,270.77000000,270.80000000,255.02000000,260.87000000,513.98788000,1506023999999,135290.96116950,611
1506024000000,257.99000000,264.43000000,252.10000000,257.00000000,362.51187000,1506038399999,93090.37070330,544
1506038400000,258.00000000,268.00000000,258.00000000,268.00000000,370.89952000,1506052799999,97329.98652070,355
1506052800000,265.07000000,272.97000000,263.32000000,263.32000000,271.93668000,1506067199999,72994.54281210,385
1506067200000,263.32000000,264.79000000,253.50000000,254.22000000,224.71564000,1506081599999,58403.87295770,329
1506081600000,256.36000000,262.01000000,253.01000000,253.01000000,362.84121000,1506095999999,93507.14653640,619
1506096000000,254.88000000,259.99000000,254.88000000,259.99000000,106.84895000,1506110399999,27399.58574400,163
