time,open,high,low,close,Volume,Volume MA,RSI
1383696000,242.9,265,241.11,263.24,40026.70687,23797.27975,84.02876302
1383782400,263.24,297.8,263.24,291,49703.8518,25132.11079,87.29034885
1383868800,291,334.45,288.81,334,40186.15864,25243.06959,90.51987052
1383955200,333.9,363.65,298.95,341.24,44361.21178,27177.76288,90.93742301
1384041600,341.24,341.24,265.01,323,67237.40748,28884.2472,81.23039418
1384128000,323,349.9,310.1,343.91,26943.37824,28138.16276,83.41588888
1384214400,343.63,357,340.01,354.96,19748.28153,27909.27609,84.44654639
1384300800,354.94,399.89,354.94,393.5,38689.80193,27064.06984,87.39007792
1384387200,393.5,421.97,381,416.95,31638.47744,27007.01657,88.78131068
1384473600,416.88,431.36,390,412,32323.20624,28140.96084,86.60911948
1384560000,412.07,447.47,406.92,434.53,17983.46004,28535.35555,88.04307794
1384646400,434.53,480,434.53,477.38,25991.59517,29222.50208,90.19387397
1384732800,478.1,669.55,471.23,669.01,57080,31239.27676,94.74573592
1384819200,669,755,378,536.01,71540,33541.56936,70.3410475
1384905600,536.01,619,440,599,57690,35738.99482,73.78507678
1384992000,600,730,580.37,720,30689,37025.30437,78.86268597
1385078400,720,799.8,683.2,799.8,25054,37947.99946,81.41883321
1385164800,794,874.81,785,829.5,20329,38403.05131,82.27782937
1385251200,829.15,842.78,747,800.05,20108,37995.3619,78.40714792
1385337600,800.01,838.2,770.1,816.93,23019,37017.12686,79.016481
1385424000,811.95,919,801,916.86,29747,36503.14152,82.2159852
1385510400,915.01,969,879.99,963.86,30267,35531.29893,83.49099061
1385596800,963.98,1050.18,931,1012.98,36882,35366.09099,84.72366028
1385683200,1012,1141,988.22,1132,21864,34241.2304,87.21471074
1385769600,1131.99,1163,1080,1119.8,12914,31525.06003,85.67255057
1385856000,1119.52,1123.11,795.6,948,61542,33254.99112,67.55678399
1385942400,955,1057,925.16,1040,31487,33841.92704,71.08306291
1386028800,1037.11,1088,1000,1055,12528,32533.83694,71.62459347
1386115200,1055,1153.27,1052.1,1131.76,14407,31672.26307,74.27910795
1386201600,1135,1138.58,848.42,1035.67,55215,32816.85276,65.96042859
1386288000,1020.51,1033.13,796.73,810.01,52557,34545.52976,51.40162655
1386374400,809.72,844,542.38,693.3,79868,37239.35,45.77430075
1386460800,693.3,797,651,784.9,27474,35759.05,50.36699812
1386547200,787,899.99,766.66,899.91,28478,33605.95,55.46699048
1386633600,899.91,989.6,895.01,980,22676,31855.25,58.65315865
1386720000,979.07,988,804,879.04,31280,31884.8,53.46065668
1386806400,879.04,898.9,832.01,871.22,13952,31329.7,53.06876474
1386892800,871.22,920.42,850,885.15,14722,31049.35,53.71958097
1386979200,888.47,895,841.01,854.99,7355,30411.7,52.0370091
1387065600,850.78,869.98,803.51,862,11600,29840.75,52.41011066
1387152000,861.98,864,651.34,688.01,58765,31291.65,43.38846014
1387238400,690.5,750,612.51,675,43011,31928.85,42.7952559
1387324800,675,680.7,382.21,519.75,137064,36937.95,36.39984397
1387411200,520,700,492.91,684.01,56713,38680.4,45.65379161
1387497600,685.1,719.97,570,608.77,40917,40080.55,42.59645034
1387584000,610,648.88,550,596.92,19173,37962.1,42.11805208
1387670400,595.07,690,575.61,614.11,17654,37270.45,43.11609178
1387756800,612.66,665,607.77,654.76,13063,37297.2,45.5088563
1387843200,654.76,668.8,628.11,653,12735,37213.6,45.41977382
1387929600,653.57,681.24,636.99,680.99,6602,34782.95,47.19023153
1388016000,679.01,764.32,677.57,747.83,27972,33553.7,51.25640592
1388102400,747.83,762.1,702.26,723.98,16210,30370.8,49.78343813
1388188800,723.98,736.01,682.22,715,13335,29663.85,49.21002019
1388275200,715,732,703.45,728,8081,28644,50.10597606
1388361600,728.01,740,722.81,736.5,6547,27837.55,50.71812355
1388448000,736.51,739,709,732,7864,26666.75,50.36581621
1388534400,732,757.99,729.01,754.22,7879,26363.1,52.13389977
1388620800,751.88,798.7,742.5,785.81,15103,26382.15,54.60948165
1388707200,784.19,818.99,767.62,809.4,14853,26757.05,56.42198851
1388793600,808.24,830,790.2,828.79,10946,26724.35,57.90974093
1388880000,828.79,948,826.07,903.43,24057,24988.95,63.12813495
1388966400,905,995,876,919.2,25866,24131.7,64.13974557
1389052800,915.8,943,788.47,788.47,33999,18978.45,51.52065861
1389139200,785,849.79,765,823.45,26276,17456.6,54.12164322
1389225600,823.94,848,779.78,826.54,25274,16674.45,54.35461393
1389312000,825.5,861.4,799.41,852.61,12804,16356,56.36772861
1389398400,851.63,909.96,849.51,895,16086,16277.6,59.49581405
1389484800,895,905,826.46,844.05,12158,16232.35,54.44358581
1389571200,844.04,844.05,783.11,823,19344,16562.8,52.46146746
1389657600,823.99,837,800,815.99,9688,16717.1,51.78532199
1389744000,815.99,850.26,805.18,841.14,12207,15928.85,54.07238563
1389830400,841.14,849,810.01,814.4,8155,15526.1,51.28682334
1389916800,814.4,821,765,794.48,17040,15711.35,49.25133793
1390003200,796.97,817.12,796,811.83,5448,15579.7,51.07274845
1390089600,810,841.62,791.01,841.13,8378,15671.25,54.07070833
1390176000,841.5,845,815,826.01,6918,15623.95,52.29012014
1390262400,826.02,834.5,814,824.89,7635,15611.75,52.15311634
1390348800,824.88,824.99,801,819.2,8261,15269.65,51.41607672
1390435200,819.2,823.28,801.1,809.69,7331,14893.55,50.14065587
1390521600,810.95,811.74,767.02,779.19,15736,15133.05,46.18381665
1390608000,780,817,773.4,806.8,8404,14350.4,50.02826534
1390694400,806.81,834,795.01,814.92,9668,13540.5,51.13387888
1390780800,814.67,823,725,749.34,25167,13098.9,42.88198125
1390867200,750.95,812.93,740.01,785.51,20003,12785.25,47.87804079
1390953600,785.51,804.95,781.99,794.18,7005,11871.8,49.02892993
1391040000,794.21,812.44,770.7,799.99,13147,11888.95,49.82841852
1391126400,799.99,809.98,791,803,7687,11469,50.26366707
1391212800,803,827.38,802.59,813.03,8381,11280.15,51.76528141
1391299200,813.23,825.21,810.23,815,4165,10521.2,52.07135774
1391385600,814.94,815,800.5,808.5,4906,10282.1,50.92315878
1391472000,806.99,812.98,796.83,802.99,7532,10048.35,49.91830924
1391558400,802,810,775,781.8,8406,10060.9,46.14699139
1391644800,780.01,803,752,763.06,20585,10238.15,43.04940294
1391731200,764,766.45,619,705,66319,13281.7,35.17220072
1391817600,705.01,723,662.01,674,13420,13533.8,31.82387801
1391904000,680.49,755.42,666.21,687.37,15018,13938.8,34.71072654
1391990400,688,713,530,687.81,71845,17149.3,34.80856019
1392076800,688.34,720,631,675.1,40044,18738.45,33.25823382
1392163200,677,685.19,631.58,652.72,15487,19146.25,30.66809473
1392249600,650.04,660,601.54,605.46,28106,19764.75,26.0537281
1392336000,609.4,712.9,538.01,669,68316,22760.35,39.28144537
1392422400,670.34,673.17,628.88,653.8,20736,23313.75,37.55094936
1392508800,655.83,670,590.01,619.01,26378,23374.3,33.87279691
1392595200,621,664.99,610,633.66,19841,23366.2,36.68522701
1392681600,633.66,650,609.99,627.7,14768,23754.35,36.01415651
1392768000,627.7,636,617,624.85,11088,23651.4,35.67806195
1392854400,623.01,631,560.9,561.86,34922,25013.15,29.19343667
1392940800,561.86,589,530.01,584.22,29587,26073.45,33.79355272
1393027200,581.35,619.88,562.15,612.5,18024,26766.4,39.17580364
1393113600,610.77,646,599.78,611.99,20740,27558.1,39.11404867
1393200000,609.9,629,514.02,535,51810,29772,31.13499193
1393286400,535.49,545.8,400,535.48,115761,35139.75,31.22918405
1393372800,534.34,610,530,585.23,49105,36565.75,40.33778837
1393459200,585.24,599.99,571.22,583,17017,34100.65,40.08152393
1393545600,584.7,591.39,541,550.1,22604,34559.85,36.4067249
1393632000,551.8,576,535,567.47,14223,34520.1,39.55752059
1393718400,567.46,570.99,553,561.36,6391,31247.4,38.82875379
1393804800,565.38,710,562.02,677.69,64908,32490.6,55.60034622
1393891200,677.69,702.24,633.64,673.28,28016,33117.05,54.9848834
1393977600,673.27,679.97,651.9,669.99,12697,32346.6,54.50019306
1394064000,669,675.71,650,669.57,10401,29450.85,54.43422539
1394150400,669.57,670,613.45,632.79,21445,29486.3,48.85712847
1394236800,632.79,638.4,604.5,620.11,9556,28645.2,47.06675905
1394323200,620.02,653,613.03,640,9091,28107.7,50.15249227
1394409600,638.4,646.59,609,629.4,13327,28035.65,48.52886698
1394496000,628.02,644.44,614.17,632.1,9134,27937.95,48.98193132
1394582400,631.72,656.95,628.8,634.95,12702,26826.95,49.48736244
1394668800,634.95,650,632,641.01,6699,25682.55,50.6078533
1394755200,641.02,645,625.29,630.42,8636,25213.15,48.57983296
1394841600,630.99,639.88,625.32,637.24,2161,24284.2,49.97028345
1394928000,637.58,639.39,629.02,633.04,3243,21855.85,49.08991609
1395014400,634.99,634.99,619.46,622.31,9112,16523.4,46.82045436
1395100800,622.97,624.17,591.13,612,14863,14811.3,44.68290759
1395187200,613.84,623.95,605.11,611.2,7027,14311.8,44.51308958
1395273600,610.01,611.3,578.66,585.6,10869,13725.05,39.35827512
1395360000,585.6,607.88,556,570,22395,14133.65,36.57843549
1395446400,569.99,571.99,541,565.31,13613,14494.75,35.760682
1395532800,564.31,569.48,556.74,562.28,6035,11551.1,35.21296733
1395619200,558.22,592.6,547,584.98,13577,10829.15,42.3382823
1395705600,585.9,587.48,568.86,583.77,8065,10597.55,42.07266267
1395792000,583.77,592,565,581.36,10257,10590.35,41.51401495
1395878400,581.48,581.59,466.1,474,48665,11951.35,25.35961496
1395964800,475,532,468.3,501.17,34917,13219.4,32.51652192
1396051200,502.01,508,486.97,492,7397,13134.7,31.42145132
1396137600,491.99,492,436,460,31416,14039.15,27.89145298
