Time Init,Open,High,Low,Close,Volume,Time Close,QAV,N Trades,RSI,target,,,,
1.50949E+12,6463,6774.67,6338.02,6753.98,1675.615188,1.50958E+12,10951171.07,16775,73.785833,1,,,,
1.50958E+12,6753.98,7300,6685.1,7019.98,2503.610803,1.50967E+12,17369001.33,20222,76.410267,1,,,,
1.50967E+12,7010.31,7346.34,6923,7115.04,1891.497592,1.50975E+12,13614451.75,15375,77.285461,1,,,,
1.50975E+12,7115.02,7480.99,6901,7357.09,1399.191767,1.50984E+12,10064538.4,13395,79.382951,1,,,,
1.50984E+12,7357.27,7590.25,7279.02,7345.01,1207.83233,1.50993E+12,9000403.866,11090,78.99092,0,,,,
1.50993E+12,7345.1,7401,6906,6960.12,1763.019261,1.51001E+12,12673524.62,13525,67.545243,0,,,,
1.51001E+12,6981.72,7198.49,6901,7064.04,1440.259494,1.5101E+12,10173272.34,13132,68.857344,1,,,,
1.5101E+12,7070,7770.02,6651,7303,2822.298802,1.51019E+12,20491286.2,24381,71.691456,1,,,,
1.51019E+12,7303.01,7392,7015,7079.99,1913.398308,1.51027E+12,13798534.35,13818,65.68382,0,,,,
1.51027E+12,7079,7279.91,6255.01,6506.98,3254.704105,1.51036E+12,22083345.18,18889,53.320087,0,,,,
1.51036E+12,6503,6797.98,6100,6245.05,2754.156861,1.51044E+12,17681445.46,17840,48.798361,0,,,,
1.51044E+12,6245.05,6630,5325.01,5811.03,4968.483069,1.51053E+12,29711508.6,31069,42.384371,0,,,,
1.51053E+12,5839.94,6697.47,5699.99,6465.99,2621.243039,1.51062E+12,16498136.1,16165,52.525247,1,,,,
1.51062E+12,6465.99,6684.98,6311.07,6574.99,1254.292531,1.5107E+12,8168729.971,10476,53.977045,1,,,,
1.5107E+12,6575.99,7298,6575.99,7240.06,1779.605845,1.51079E+12,12446186.45,10313,61.677593,1,,,,
1.51079E+12,7240.14,7940,7076,7864.5,2331.95675,1.51088E+12,17499577.26,14961,67.222902,1,,,,
1.51088E+12,7876.98,7989,7451,7699.19,3982.395925,1.51096E+12,31024092.62,22012,64.559562,0,,,,
1.51096E+12,7680.01,7819.99,7422,7761.94,3954.266477,1.51105E+12,30334498.32,18383,65.124408,1,,,,
1.51105E+12,7761.94,8123.15,7650.33,8038,3867.340444,1.51114E+12,30322635.77,14897,67.572979,1,,,,
1.51114E+12,8057.11,8319.99,7954,8212,3886.634348,1.51122E+12,31567135.39,20101,69.048039,1,,,,
1.51122E+12,8212.49,8400,7801,8119.51,4544.474016,1.51131E+12,37074997.58,20798,67.295692,0,,,,
1.51131E+12,8091.09,8322.68,8091.09,8205.92,3545.00571,1.5114E+12,29124078.47,14752,68.109979,1,,,,
1.5114E+12,8233.03,8260,8000,8019.99,4093.952687,1.51148E+12,33400703,16625,64.394689,0,,,,
1.51148E+12,8019.97,8369,7850,8138,4411.789112,1.51157E+12,35840264.46,19754,65.67452,1,,,,
1.51157E+12,8138.99,8734.78,8090,8700.01,4292.623682,1.51165E+12,36093005.2,18632,71.0175,1,,,,
1.51165E+12,8700.04,9350,8604.72,9128.02,4147.380237,1.51174E+12,37138533.84,19268,74.298592,1,,,,
1.51174E+12,9128,9654.28,9112.04,9650,4521.625707,1.51183E+12,42961064.95,22806,77.625365,1,,,,
1.51183E+12,9650,9939,9570.5,9896.8,4917.210985,1.51191E+12,48235644.06,18923,79.008862,1,,,,
1.51191E+12,9896.79,11300.03,8520,9687.88,13352.53872,1.512E+12,135976167.5,47894,74.79285,0,,,,
1.512E+12,9687.88,10900,8850.8,9838.96,9389.574329,1.51209E+12,91430904.34,41153,75.798573,1,,,,
1.51209E+12,9837,10898,9380,10782.99,6134.923633,1.51217E+12,62260697.58,32375,80.920984,1,,,,
1.51217E+12,10775.04,11190,10620,10890.01,4765.439757,1.51226E+12,52046689.84,29694,81.401573,1,,,,
1.51226E+12,10902.69,11825,10500,11165.41,5346.636524,1.51235E+12,60350708.29,39335,82.615162,1,,,,
1.51235E+12,11165.41,11600,10802,11579,4663.424562,1.51243E+12,52814985.64,32232,84.274694,1,,,,
1.51243E+12,11571.03,11853,11447.68,11699.99,5550.732055,1.51252E+12,64721253.05,31317,84.733797,1,,,,
1.51252E+12,11699.99,13615.23,11665.58,13550.05,6707.946319,1.5126E+12,84409526.7,40196,89.69032,1,,,,
1.5126E+12,13541.01,16649.96,13050,16599,7487.065695,1.51269E+12,109555325.3,57541,93.459276,1,,,,
1.51269E+12,16599,17204.99,14015,15880,17589.01314,1.51278E+12,271586476.6,84727,85.519566,0,,,,
1.51278E+12,15880.01,16269.3,12535,14656.07,13918.75869,1.51286E+12,205372673,66738,73.995633,0,,,,
1.51286E+12,14664.01,15720.12,12368,14899.98,16553.03717,1.51295E+12,233767963.5,80669,74.726533,1,,,,
1.51295E+12,14946.26,17470,14901.08,16587.97,11820.40176,1.51304E+12,193045127.9,71373,79.103806,1,,,,
1.51304E+12,16587.97,16976.45,15875,16349.99,9436.802411,1.51312E+12,155716213.1,76032,77.076969,0,,,,
1.51312E+12,16349.99,16546,14666.56,16033.29,12416.3288,1.51321E+12,196769674.3,83847,74.346883,0,,,,
1.51321E+12,16030.34,16445,15450,16334.98,11616.86715,1.5133E+12,186092495.2,86150,75.246357,1,,,,
1.5133E+12,16334.98,17991,16298.45,17539.83,9181.273947,1.51338E+12,159809704,85478,78.49008,1,,,,
1.51338E+12,17516.81,19539,17190.01,19102.66,4202.628709,1.51347E+12,76293721.37,51777,81.818239,1,,,,
1.51347E+12,19120.19,19798.68,18510,18860.02,9177.183434,1.51356E+12,175867439.5,84581,79.754958,0,,,,
1.51356E+12,18860.04,19300,17029.98,18856.25,10624.63307,1.51364E+12,196339245.7,91956,79.721319,0,,,,
1.51364E+12,18856.25,18950,16300,17295.2,13210.74822,1.51373E+12,232790625.9,116569,67.100819,0,,,,
1.51373E+12,17295.2,17720.35,14777.66,16488.98,13450.49669,1.51381E+12,221193892.5,129762,61.67078,0,,,,
1.51381E+12,16480.52,17309.5,14022,15492.64,20324.2173,1.5139E+12,320176825.3,117731,55.674646,0,,,,
1.5139E+12,15514.03,15699.34,10961,13326.61,36076.27118,1.51399E+12,477509934.7,243261,45.351248,0,,,,
1.51399E+12,13326.61,14950,12978.18,13300,13141.53888,1.51407E+12,184759685.3,135005,45.240265,0,,,,
1.51407E+12,13300,13819.99,11640,13500,28557.53499,1.51416E+12,365709589.6,173557,46.303867,1,,,,
1.51416E+12,13500,14300,12708,13699.34,15748.20761,1.51425E+12,213139657.6,116416,47.400468,1,,,,
1.51425E+12,13699.34,16050,13533,15689.01,15034.6681,1.51433E+12,224843731.9,133133,56.868711,1,,,,
1.51433E+12,15709.98,16498.05,14200.15,15459.99,14959.86472,1.51442E+12,231229932.5,142202,55.627477,0,,,,
1.51442E+12,15459.97,15539.99,13150,14182.11,21717.85801,1.51451E+12,303401228,178032,49.177629,0,,,,
1.51451E+12,14199.14,14981,13850,14378.9,18072.00812,1.51459E+12,260911629.2,142100,50.136457,1,,,,
1.51459E+12,14378.99,14398.85,11750,12440.01,19221.15804,1.51468E+12,247803953.8,190204,41.774113,0,,,,
1.51468E+12,12345.1,14050.11,12149.98,13716.36,11768.98972,1.51476E+12,155283285.4,138893,47.930921,1,,,,
1.51476E+12,13715.65,13818.55,12750,13380,8609.915844,1.51485E+12,114799747.4,105595,46.534446,0,,,,
1.51485E+12,13382.16,15473.49,12890.02,14675.11,20078.09211,1.51494E+12,279717107.4,177728,52.297416,1,,,,
1.51494E+12,14690,15307.56,14150,14919.51,15905.66764,1.51502E+12,236116868.3,162787,53.319962,1,,,,
1.51502E+12,14919.51,15280,13918.04,15059.54,21329.64957,1.51511E+12,312781583.8,170310,53.929316,1,,,,
1.51511E+12,15059.56,17176.24,14600,16960.39,23251.49113,1.5152E+12,369321956.5,192969,61.312176,1,,,,
1.5152E+12,16960.39,17143.13,16011.21,17069.79,18571.45751,1.51528E+12,309216921,158242,61.692659,1,,,,
1.51528E+12,17069.79,17099.96,15610,16150.03,12493.12556,1.51537E+12,206194706.4,120269,56.648465,0,,,,
1.51537E+12,16218.85,16322.3,12812,14902.54,26600.60991,1.51546E+12,396569997.2,208642,50.604838,0,,,,
1.51546E+12,14902.54,15500,14011.05,14400,14315.00425,1.51554E+12,210630187.5,156656,48.36627,0,,,,
1.51554E+12,14401,14955.66,13131.31,14907.09,17411.00166,1.51563E+12,244011366.8,161476,50.734481,1,,,,
1.51563E+12,14940,14968.68,11400,13238.78,33554.72375,1.51572E+12,446587594.7,239416,43.642425,0,,,,
1.51572E+12,13238.76,14109.78,12500,13740.01,16417.16214,1.5158E+12,222516076.3,134452,46.081106,1,,,,
1.5158E+12,13749.95,14580,13706.15,14210,12221.50853,1.51589E+12,173086488.5,123639,48.338492,1,,,,
1.51589E+12,14210,14339.5,12569.2,13474.99,17017.89433,1.51597E+12,226525305.1,152364,45.154614,0,,,,
1.51597E+12,13477.98,14249.99,13147.79,13539.93,14652.09471,1.51606E+12,200614554.5,145362,45.496195,1,,,,
1.51606E+12,13500,13542.93,9035,10900,63401.16918,1.51615E+12,722150828.1,418243,35.74895,0,,,,
1.51615E+12,10899.99,11680.99,9037.94,10988.79,72331.79665,1.51623E+12,744154180.1,517293,36.243701,1,,,,
1.51623E+12,10972.59,11878.82,10435.33,10961.97,48464.43494,1.51632E+12,541289614.1,393112,36.153142,0,,,,
1.51632E+12,10960,11795,10360,11474.98,34129.37542,1.51641E+12,382773499.2,273271,39.278455,1,,,,
1.51641E+12,11474.98,13099,11412.45,12799.94,28768.85783,1.51649E+12,358561107.8,251647,46.554961,1,,,,
1.51649E+12,12799.8,12799.8,10965,11530,41379.77343,1.51658E+12,485289230.8,360207,41.430319,0,,,,
1.51658E+12,11530,11926.35,9900.24,10760.05,43752.60679,1.51667E+12,475716514.2,363264,38.65229,0,,,,
1.51667E+12,10760.05,11399,9905,10799.18,37473.92255,1.51675E+12,399419413.2,355286,38.876605,1,,,,
1.51675E+12,10799.14,11570.48,10500,11349.99,27158.58776,1.51684E+12,299470607.4,293429,42.086677,1,,,,
1.51684E+12,11349.96,11794.05,10950.21,11175.27,20839.95418,1.51692E+12,236081365,221040,41.344931,0,,,,
1.51692E+12,11184.7,11643,10311.15,11089,33056.87196,1.51701E+12,360482470.2,314720,40.961062,0,,,,
1.51701E+12,11089,11650,10842.69,11491,18860.76835,1.5171E+12,212663199.5,207478,43.589352,1,,,,
1.5171E+12,11499.98,12244,11408,11879.95,16887.33952,1.51718E+12,200211582.9,206247,46.090021,1,,,,
1.51718E+12,11879.95,11975.02,11139.55,11251,14170.37754,1.51727E+12,162110154.9,169199,42.786981,0,,,,
1.51727E+12,11250.11,11308.42,9900,10237.51,25554.37295,1.51736E+12,268978329.5,259212,38.054382,0,,,,
1.51736E+12,10230,10425.85,9700,10285.1,18015.95681,1.51744E+12,181644207.1,201422,38.398936,1,,,,
1.51744E+12,10285.1,10335,8750.99,9224.52,33564.76431,1.51753E+12,317636346,316020,33.876637,0,,,,
1.51753E+12,9224.52,9250,8010.02,8873.03,49971.62698,1.51762E+12,434236483.7,453411,32.510127,0,,,,
1.51762E+12,8873.03,9473.01,8229,9199.96,28725.00074,1.5177E+12,256834729.1,327519,35.131176,1,,,,
1.5177E+12,9199.96,9368,7930,8184.81,32014.30845,1.51779E+12,274912288.4,356134,31.093213,0,,,,
1.51779E+12,8179.99,8382.8,6625,6939.99,63403.18258,1.51788E+12,471166218.7,533510,26.99566,0,,,,
1.51788E+12,6939.63,7878,6000.01,7652.14,100201.5003,1.51796E+12,684364276.4,785996,32.477859,1,,,,
1.51796E+12,7655.02,8476,7150.01,7599,60778.4605,1.51805E+12,477935038.8,514893,32.283047,0,,,,
1.51805E+12,7599,7844,7572.09,7784.02,1521.537318,1.51813E+12,11770168.04,12417,33.772572,1,,,,
1.51813E+12,7789.9,8738,7789.9,8683.92,20482.91083,1.51822E+12,173348469.8,273091,40.614676,1,,,,
1.51822E+12,8683.93,9065.78,8120,8533.98,49381.51265,1.51831E+12,423411421.9,537578,39.87547,0,,,,
1.51831E+12,8533.99,8549,7726.53,8063.88,45025.18795,1.51839E+12,366966437.2,524626,37.566889,0,,,,
1.51839E+12,8063.82,8989,8053,8903,41987.85049,1.51848E+12,362440827,477660,43.819267,1,,,,
1.51848E+12,8903,8950,8351,8539.9,35454.97296,1.51857E+12,305165143.7,401893,41.865498,0,,,,
1.51857E+12,8535.17,9489.6,8533,9449.99,40811.95287,1.51865E+12,370126692.7,514897,48.110474,1,,,,
1.51865E+12,9449.98,10219.5,9301.5,10000.09,52427.59672,1.51874E+12,512388484.7,608349,51.501763,1,,,,
1.51874E+12,10000.89,10323.37,9666,10159.98,38161.20597,1.51883E+12,381103299.2,405310,52.474018,1,,,,
1.51883E+12,10156.07,11075.07,10050,11039.55,41882.10841,1.51891E+12,446012696.2,413585,57.519244,1,,,,
1.51891E+12,11039.55,11274,10080,10383.43,61137.38073,1.519E+12,649423311.3,537534,52.999452,0,,,,
1.519E+12,10375.01,11250,10270.33,11153,40831.41713,1.51908E+12,443766562.7,366882,57.243293,1,,,,
1.51908E+12,11147.11,11786.01,11100.59,11200.99,48153.35429,1.51917E+12,551573232.2,432197,57.500997,1,,,,
1.51917E+12,11195.07,11304.03,10200,10437.6,68113.81875,1.51926E+12,731537130.5,542340,52.119551,0,,,,
1.51926E+12,10439.02,10933.44,9679,9811.04,67060.16648,1.51934E+12,682006373.9,506273,48.13749,0,,,,
1.51934E+12,9815.55,10435,9570.19,10131.04,57202.70237,1.51943E+12,571800753.5,467480,50.22898,1,,,,
1.51943E+12,10131.04,10496.97,9352,9694.51,40888.1563,1.51952E+12,405618586.6,337918,47.419609,0,,,,
1.51952E+12,9694.51,9847,9274.8,9590,28373.51759,1.5196E+12,271286599.1,233567,46.745511,0,,,,
1.5196E+12,9590,10444.32,9350,10324,34878.29276,1.51969E+12,347559259.7,285276,51.915537,1,,,,
1.51969E+12,10321,10870,10121,10569.04,30705.38512,1.51978E+12,324295371.1,240542,53.537225,1,,,,
1.51978E+12,10584.33,11098,10300,10326.76,30800.98378,1.51986E+12,327914696.1,277886,51.681297,0,,,,
1.51986E+12,10325.64,11060.41,10240,10920,25092.55393,1.51995E+12,268172535.4,230428,55.728262,1,,,,
1.51995E+12,10923.36,11200,10770,11039,23910.71009,1.52004E+12,262936307,211691,56.515044,1,,,,
1.52004E+12,11038.99,11544,11015.01,11464.48,21287.15328,1.52012E+12,241749497.9,190444,59.300124,1,,,,
1.52012E+12,11464.47,11565,11050.02,11515,17295.91865,1.52021E+12,194849579.1,168359,59.630736,1,,,,
1.52021E+12,11515,11710,11415.01,11454,15144.23106,1.52029E+12,174866951.4,164318,59.007456,0,,,,
1.52029E+12,11455,11455,10555.48,10716.48,29515.57236,1.52038E+12,323842216.6,250306,51.938843,0,,,,
1.52038E+12,10716.48,10899,9389.31,9910,50647.67108,1.52047E+12,514808033.5,396721,45.517704,0,,,,
1.52047E+12,9910,10099,9060,9271.64,41109.47323,1.52055E+12,394641280.6,336514,41.178165,0,,,,
1.52055E+12,9267.07,9410,8329,9227,64112.29141,1.52064E+12,567082901.1,462712,40.884625,0,,,,
1.52064E+12,9230,9490,8667.07,8770.22,37180.01286,1.52073E+12,341210248.4,288066,37.906896,0,,,,
1.52073E+12,8770.22,9740,8450,9533.57,44325.97339,1.52081E+12,403491260.9,333367,45.102674,1,,,,
1.52081E+12,9533.57,9888.88,8780,9131.34,42230.77793,1.5209E+12,395562731.9,336642,42.31968,0,,,,
1.5209E+12,9131.34,9474,8823,9150,40191.40936,1.52099E+12,367353984.7,342734,42.496945,1,,,,
1.52099E+12,9151.92,9333.78,7900.28,8170,49708.09411,1.52107E+12,426058009.8,399127,36.20404,0,,,,
1.52107E+12,8184.01,8430,7650,8240.98,52291.02228,1.52116E+12,422130717.5,400529,36.93248,1,,,,
1.52116E+12,8240.98,8611.64,7900,8260,38815.40989,1.52124E+12,322355002.2,255807,37.139607,1,,,,
1.52124E+12,8260,8348.62,7721.99,7824.8,33110.20633,1.52133E+12,265973111.6,292041,34.359029,0,,,,
1.52133E+12,7824.01,8317.4,7322,8189.99,59488.23171,1.52142E+12,458311733.5,423336,38.518669,1,,,,
1.52142E+12,8189,8705.23,8088.4,8600,55297.08494,1.5215E+12,462654339,360414,42.894111,1,,,,
1.5215E+12,8595.01,9050,8280,8909.98,44865.10584,1.52159E+12,387879393.5,298261,46.021782,1,,,,
1.52159E+12,8909.96,9177.01,8750.6,8885,39972.40537,1.52168E+12,358157473.4,293696,45.804067,0,,,,
1.52168E+12,8884.82,9100,8465.1,8722.9,40617.55681,1.52176E+12,354804129.3,276449,44.338256,0,,,,
1.52176E+12,8720,8909,8269,8898.03,39991.00767,1.52185E+12,340755592.5,278571,46.336352,1,,,,
1.52185E+12,8898.04,8999.95,8491,8546.86,35466.60957,1.52194E+12,313254829.9,270300,43.002866,0,,,,
1.52194E+12,8531.25,8669.85,8365.77,8470.15,29001.76932,1.52202E+12,247023172.3,215660,42.287209,0,,,,
1.52202E+12,8470.14,8514.89,7831,8134.23,44033.59566,1.52211E+12,358429758.9,310462,39.209895,0,,,,
1.52211E+12,8134.22,8215.94,7730,7795.51,37427.64805,1.5222E+12,297609656.4,266540,36.338337,0,,,,
1.5222E+12,7795.51,8109,7728,7949.3,26401.33167,1.52228E+12,209186093.2,183620,38.539195,1,,,,
1.52228E+12,7949.3,7975,6941.11,7090.14,54620.91513,1.52237E+12,405591158.6,359537,31.903542,0,,,,
1.52237E+12,7090.16,7292.43,6600.1,6840.23,65306.03198,1.52245E+12,450352009.2,400057,30.270866,0,,,,
1.52245E+12,6840.24,7223.36,6777,6923.91,36868.53909,1.52254E+12,258341534.5,240293,31.534313,1,,,,
1.52254E+12,6922,7049.98,6430,6813.01,44071.43046,1.52263E+12,297470498.8,260942,30.739376,0,,,,
1.52263E+12,6813.01,7125,6765,7056,32123.56007,1.52271E+12,224322159.4,206780,34.627884,1,,,,
1.52271E+12,7063.97,7520,7011.01,7405.21,37787.33181,1.5228E+12,277080072.8,248143,39.85408,1,,,,
1.5228E+12,7405.21,7427.52,6707,6796.1,42227.1838,1.52289E+12,297443582.7,277249,34.650561,0,,,,
1.52289E+12,6796.1,6902,6566.69,6770.76,39029.73146,1.52297E+12,263446941.1,238476,34.449051,0,,,,
1.52297E+12,6770,6850,6500,6601.39,27455.01192,1.52306E+12,182139799.8,162456,33.064945,0,,,,
1.52306E+12,6601.39,7070,6586.28,6895.8,32269.57827,1.52315E+12,222323863.5,178577,37.747166,1,,,,
1.52315E+12,6895.81,7109.13,6880,7018,21427.67317,1.52323E+12,149967346.7,152461,39.634675,1,,,,
1.52323E+12,7011.04,7185,6611,6782.72,34078.29721,1.52332E+12,234309953.8,212669,37.290314,0,,,,
1.52332E+12,6781.55,6890,6656,6843.9,22326.7281,1.5234E+12,151417844.3,147755,38.312096,1,,,,
1.5234E+12,6839.56,6990,6787,6953.79,23997.87118,1.52349E+12,165264003.4,155607,40.196962,1,,,,
1.52349E+12,6953.78,8012.23,6743.2,7923,64861.59599,1.52358E+12,485176252.5,404588,53.6489,1,,,,
1.52358E+12,7922.99,8233.39,7732,7877.41,55044.52315,1.52366E+12,439884522.7,351905,53.044481,0,,,,
1.52366E+12,7877.48,8186,7810,7999.01,31621.28636,1.52375E+12,252868761.3,194500,54.51639,1,,,,
1.52375E+12,8004,8429.54,7999.02,8355,27946.72044,1.52384E+12,230287099.6,181778,58.607189,1,,,,
1.52384E+12,8355.07,8419,7867,8064.92,36664.06972,1.52392E+12,295817536.5,226748,54.319954,0,,,,
1.52392E+12,8064.92,8173.7,7825.4,7885.02,32152.60357,1.52401E+12,258221765.6,221228,51.789679,0,,,,
1.52401E+12,7890.96,8236.43,7868,8173,26969.04457,1.5241E+12,217649160.1,183472,55.373276,1,,,,
1.5241E+12,8173.99,8296,8080,8278,27113.84746,1.52418E+12,222675105.8,196821,56.638861,1,,,,
1.52418E+12,8273.84,8930,8177.09,8856.98,39795.33749,1.52427E+12,337288580.4,289687,62.888611,1,,,,
1.52427E+12,8852.12,9035,8565,8915.31,40872.22991,1.52436E+12,358915978.1,295374,63.460015,1,,,,
1.52436E+12,8915.31,9020.67,8727.68,8787.02,29458.25348,1.52444E+12,261804372.9,229871,61.227134,0,,,,
1.52444E+12,8785.7,8985,8745,8934.01,25838.11471,1.52453E+12,229754640.6,190944,62.840436,1,,,,
1.52453E+12,8934,9731.01,8922,9619.99,46268.79011,1.52461E+12,431210048.1,326608,69.267272,1,,,,
1.52461E+12,9618.96,9759.82,8730,8869.99,81110.03759,1.5247E+12,745137763,477363,57.548208,0,,,,
1.5247E+12,8869.99,9307.48,8651.62,9266,43300.30425,1.52479E+12,385046648.1,285850,61.273831,1,,,,
1.52479E+12,9267.03,9395,8889,8915.35,37241.34704,1.52487E+12,342805674.6,268471,56.542028,0,,,,
1.52487E+12,8915.35,9427.48,8870,9348,34759.62842,1.52496E+12,321653866.2,257288,60.586351,1,,,,
1.52496E+12,9348,9570.51,9163.74,9419,38149.85004,1.52505E+12,357004896,311494,61.224093,1,,,,
1.52505E+12,9417.04,9458.64,9124.99,9246.01,35002.03388,1.52513E+12,325019389.2,285951,58.73059,0,,,,
1.52513E+12,9246.01,9248.99,8800.49,9071.48,41018.46363,1.52522E+12,368688349.6,268741,56.241844,0,,,,
1.52522E+12,9071.48,9268,8970.2,9247.84,26123.54396,1.52531E+12,238421833.8,188258,58.17075,1,,,,
1.52531E+12,9247.81,9844,9168.4,9750,38768.38829,1.52539E+12,366028365.2,282581,63.151539,1,,,,
1.52539E+12,9750,9830.04,9520.85,9713.99,28681.58888,1.52548E+12,277565997.6,210165,62.576109,0,,,,
1.52548E+12,9714,10020,9682,9864,24990.01835,1.52556E+12,246807563.5,212076,64.045845,1,,,,
1.52556E+12,9863.99,9970,9417.03,9659.01,27690.35156,1.52565E+12,267359420.3,229309,60.546578,0,,,,
1.52565E+12,9661.02,9689.67,9181,9365,33787.64001,1.52574E+12,316015961.4,230754,55.834596,0,,,,
1.52574E+12,9365,9475.7,9060.54,9187.56,25533.83189,1.52582E+12,236418155.7,189159,53.146394,0,,,,
1.52582E+12,9178,9390,8965,9310,25673.5249,1.52591E+12,235736782.3,192337,54.764815,1,,,,
1.52591E+12,9310,9395.12,8970,9002.2,25055.06372,1.526E+12,231595002.6,221075,50.081477,0,,,,
1.526E+12,9002.21,9016.8,8341,8400,48227.04806,1.52608E+12,418859806.5,365538,42.435396,0,,,,
1.52608E+12,8405.94,8646.88,8153,8465.94,40241.32081,1.52617E+12,337899865.9,310305,43.453427,1,,,,
1.52617E+12,8475.44,8763.36,8298,8679.71,25632.86936,1.52626E+12,219455683.1,215590,46.741752,1,,,,
1.52626E+12,8679.71,8879.99,8277,8663.34,37389.66653,1.52634E+12,320583612.2,292731,46.518661,0,,,,
1.52634E+12,8663.37,8859.99,8401.3,8462,28126.95614,1.52643E+12,242341031.1,360379,43.752687,0,,,,
1.52643E+12,8462,8488,8083.01,8330,31130.71891,1.52652E+12,257056552.4,300842,41.989922,0,,,,
1.52652E+12,8330,8464,7979,8041.46,25439.8448,1.5266E+12,209489039.3,310780,38.352449,0,,,,
1.5266E+12,8038.82,8273.21,7911.9,8239.81,23476.15825,1.52669E+12,189870380.9,183913,42.067685,1,,,,
1.52669E+12,8238.01,8390.8,8095.73,8233.49,17193.42428,1.52677E+12,141878775.4,134185,41.980871,0,,,,
1.52677E+12,8233.49,8609,8163.9,8526.98,19957.05711,1.52686E+12,167440553.7,161265,47.408604,1,,,,
1.52686E+12,8526.97,8595.31,8305,8381.24,21516.59649,1.52695E+12,181750674.8,184158,45.149826,0,,,,
1.52695E+12,8386.89,8400.18,7935.11,7977.11,23710.90286,1.52703E+12,194335432.4,192154,39.526064,0,,,,
1.52703E+12,7977.12,8031.9,7425,7501.95,42910.66677,1.52712E+12,331238049.6,306812,34.141432,0,,,,
1.52712E+12,7501.95,7730.73,7266.99,7575.01,37845.4466,1.52721E+12,284286378.5,253694,35.594284,1,,,,
1.52721E+12,7578.99,7649.55,7308.15,7457,26739.95664,1.52729E+12,199749586,239025,34.278878,0,,,,
1.52729E+12,7456.99,7620,7300,7333.96,19464.08607,1.52738E+12,145636226.5,212344,32.91316,0,,,,
1.52738E+12,7334,7400,7231.11,7338.99,18706.94552,1.52747E+12,136710618.5,198341,33.030628,1,,,,
1.52747E+12,7338.99,7437,7058.02,7099,27219.43896,1.52755E+12,196788994.3,233392,30.304209,0,,,,
1.52755E+12,7099,7540,7032.95,7461.29,39407.21183,1.52764E+12,288070643.9,237359,38.55022,1,,,,
1.52764E+12,7467.98,7569,7260.5,7375.96,32041.58362,1.52772E+12,237956894,242079,37.427031,0,,,,
1.52772E+12,7382.07,7699,7327.51,7485.01,30776.0631,1.52781E+12,231017579.8,274399,39.839416,1,,,,
1.52781E+12,7485.01,7608.55,7355.54,7521.01,28259.12408,1.5279E+12,211458512.1,303069,40.652848,1,,,,
1.5279E+12,7521.01,7697.33,7437,7640.03,26720.69022,1.52798E+12,203370447.7,290131,43.378633,1,,,,
1.52798E+12,7636.81,7786.69,7600,7714.26,27505.15895,1.52807E+12,211737376.9,349636,45.073055,1,,,,
1.52807E+12,7714.26,7760.52,7446.5,7487,32258.83512,1.52816E+12,244167051.2,307003,41.025242,0,,,,
1.52816E+12,7487,7679.49,7358,7625,31722.97338,1.52824E+12,237722147.7,236865,44.296584,1,,,,
1.52824E+12,7626.64,7699,7467.05,7658.84,27229.9919,1.52833E+12,207006657.8,257573,45.10078,1,,,,
1.52833E+12,7658.79,7765,7620,7691.08,25062.2272,1.52842E+12,192949056.8,244186,45.902108,1,,,,
1.52842E+12,7691.08,7703.5,7531,7603.44,23396.80467,1.5285E+12,178204158.4,321734,44.021075,0,,,,
1.5285E+12,7603.44,7683.98,7450,7491.73,19339.88518,1.52859E+12,147171153.4,278971,41.676678,0,,,,
1.52859E+12,7491.73,7491.73,6622.81,6764.99,52342.02003,1.52868E+12,367338754.6,471088,30.351929,0,,,,
1.52868E+12,6765,6922,6610,6872,34552.1623,1.52876E+12,233056682.9,203442,33.229018,1,,,,
1.52876E+12,6872,6890.51,6435,6530,36722.21119,1.52885E+12,245787800.8,224658,29.092694,0,,,,
1.52885E+12,6530,6627.6,6118.68,6292.78,46185.5181,1.52893E+12,295395681.7,266517,26.617683,0,,,,
1.52893E+12,6292.78,6720,6260,6635.98,44478.13084,1.52902E+12,289074808.8,256384,35.20601,1,,,,
1.52902E+12,6638.67,6666.66,6362.31,6388.9,30018.32991,1.52911E+12,196192096.1,184938,32.27722,0,,,,
1.52911E+12,6380.01,6560,6320.86,6483.98,22277.24115,1.52919E+12,143760033.7,140470,34.534172,1,,,,
1.52919E+12,6482.5,6589.03,6422,6449.61,19847.24769,1.52928E+12,129120718.8,129759,34.091876,0,,,,
1.52928E+12,6444.06,6794.38,6380,6712.46,31821.435,1.52937E+12,208570444,180773,40.380635,1,,,,
1.52937E+12,6711.39,6841.74,6653,6741.21,24311.42114,1.52945E+12,163420093.8,160490,41.043269,1,,,,
1.52945E+12,6740,6817.23,6551.81,6761.51,26359.75245,1.52954E+12,175935335.7,166074,41.537361,1,,,,
1.52954E+12,6763.21,6795,6672.57,6718.84,25428.85405,1.52963E+12,171149859.2,159783,40.764035,0,,,,
1.52963E+12,6717.69,6733.97,5918.94,6045,52157.37083,1.52971E+12,327460666.9,300515,30.961046,0,,,,
1.52971E+12,6045.92,6260,6008.48,6149.98,26622.78859,1.5298E+12,162755765.8,170164,33.638559,1,,,,
1.5298E+12,6149.98,6259.8,5750,6136.97,47445.99896,1.52988E+12,284095336.1,275996,33.465343,0,,,,
