2021-05-06 00:14:35, 101, 10108.649598538716, 140, -0.0019356224983930587, 207591.665671875
2021-05-06 00:14:35, 102, 10111.728980083975, 178, -0.0031035895347595217, 115476.396578125
2021-05-06 00:15:06, 153, 10115.546460228737, 156, -0.023481879461556675, 157398.0796171875
2021-05-06 00:15:08, 155, 10145.30308313047, 182, -0.002719860918819905, 283485.81781250006
2021-05-06 00:15:08, 156, 10159.439750605676, 135, -0.008178454250097274, 290186.08809375
2021-05-06 00:15:11, 161, 10159.66744149306, 155, -0.01491287612915039, 93025.706984375
2021-05-06 00:15:12, 164, 10180.505465299086, 152, -0.018821664104238155, 1501255.064375
2021-05-06 00:15:43, 212, 10190.58861069063, 136, -0.0029019678235054015, 22512.780919921875
2021-05-06 00:15:44, 213, 10239.564502168678, 148, -0.0001803162395954132, 108808.0697109375
2021-05-06 00:15:49, 222, 10246.847170370775, 163, 0.004954504542052746, 151370.32185937502
2021-05-06 00:15:52, 225, 10255.113380101719, 148, 0.00022197525203227996, 124652.71928125
2021-05-06 00:15:53, 226, 10260.832309207703, 154, -0.0020855085179209707, 263212.35271875
2021-05-06 00:15:53, 227, 10266.335482389939, 156, -0.005622743859887123, 20967.992044921877
2021-05-06 00:15:56, 232, 10272.970074795227, 147, -0.010166552774608137, 897680.541625
2021-05-06 00:15:58, 235, 10275.57607380451, 150, -0.008364823780953885, 782624.33325
2021-05-06 00:15:59, 236, 10303.281448156498, 169, -0.014979470491409302, 460747.58578125003
2021-05-06 00:15:59, 237, 10313.766223019185, 147, -0.0073368786424398424, 148071.09759765625
2021-05-06 00:16:00, 238, 10321.031822327794, 145, -0.013816123446449637, 1417218.671
2021-05-06 00:16:00, 239, 10321.247475743445, 148, -0.0011407960085198284, 38520.945382812504
2021-05-06 00:18:40, 483, 10321.567364594155, 64, -0.005338236510753632, 515040.0465625
2021-05-06 00:18:42, 486, 10328.503208282806, 67, 0.007153877004981041, 441496.12621875
2021-05-06 00:18:45, 490, 10357.06681811717, 69, -0.0025102693326771257, 195491.30768749997
2021-05-06 00:18:46, 491, 10371.054689101104, 63, -0.0009293068945407868, 29332.198484374996
2021-05-06 00:18:46, 492, 10379.86656483499, 64, 0.01475420619547367, 120813.9704296875
2021-05-06 00:22:10, 802, 10417.534207803856, 53, -1.638848520815369e-05, 1739423.0644375
2021-05-06 00:22:11, 804, 10453.849458431436, 53, 0.00198116546869278, 1635311.01075
2021-05-06 00:22:12, 805, 10458.42119504581, 52, 0.003342756472527981, 882997.6415312501
2021-05-06 00:22:13, 807, 10501.100463625451, 68, 0.0002413197495043279, 829472.3060625
2021-05-06 00:22:14, 808, 10523.079040733901, 60, -0.0011942951940000057, 520587.83659375005
2021-05-06 00:22:14, 809, 10552.082926687277, 75, -0.004757932469248772, 157810.107390625
2021-05-06 00:22:15, 810, 10574.958345592826, 69, 0.0022294276747852567, 468321.19275
2021-05-06 00:22:16, 811, 10589.180069448, 78, 0.0019550682902336122, 683333.6810312499
2021-05-06 00:22:45, 855, 10604.906301120862, 105, -0.005305272415280342, 92533.56083984376
2021-05-06 00:22:48, 859, 10610.498293595108, 74, -0.005869480818510056, 186295.43396875
2021-05-06 00:25:28, 1099, 10635.030343126564, 73, -0.004679482512176037, 3174658.82075
