2021-04-29 14:06:17, 101, 10042.706712524745, 0, -6.351007241755724e-05, 0.14273891504108907
2021-04-29 14:06:19, 102, 10057.449020736241, 0, -5.862879008054734e-05, 0.06075291648507119
2021-04-29 14:17:16, 379, 10061.409343277275, 19, -0.012291577517986298, 228218.76615625
2021-04-29 14:17:18, 380, 10068.454456022093, 46, -0.025919773899018766, 115327.4645078125
2021-04-29 14:17:24, 383, 10104.448325097123, 23, -0.019676328927278518, 279563.92949999997
2021-04-29 14:17:26, 384, 10136.900019280976, 21, -0.010542005471885205, 350306.88692187495
2021-04-29 14:17:29, 385, 10140.039787912261, 21, -0.011092230513691903, 509894.52334375
2021-04-29 14:17:31, 386, 10168.006959423168, 41, -0.010232685506343842, 45107.43434765625
2021-04-29 14:17:33, 387, 10192.585622851962, 29, -0.01745611846446991, 662866.0015624999
2021-04-29 14:17:35, 388, 10220.790979504536, 33, -0.018828910805284975, 11913.966623046876
2021-04-29 14:17:55, 397, 10226.001745384136, 22, -0.010515409246087074, 131340.9503125
2021-04-29 14:18:54, 424, 10233.357645099575, 26, -0.016514117024838924, 298212.97068749997
2021-04-29 14:19:01, 427, 10244.417389073406, 30, -0.014371766697615387, 127723.81850390625
2021-04-29 14:19:03, 428, 10247.58075813534, 41, -0.010041326560080052, 93918.72741406251
2021-04-29 14:19:05, 429, 10250.490976756006, 18, -0.02469609233736992, 10402.091451171875
2021-04-29 14:19:30, 440, 10251.898045685757, 21, -0.013566805362701415, 108319.30047656251
2021-04-29 14:19:32, 441, 10257.920862933848, 10, -0.009915539741516113, 694609.844859375
2021-04-29 14:19:34, 442, 10272.113423956505, 22, -0.0071198099404573435, 267243.7223203125
2021-04-29 14:19:36, 443, 10294.311150049849, 29, -0.019543171137571334, 339166.15796875
2021-04-29 14:37:08, 918, 10297.545804097628, 8, -0.009451983004808425, 251848.41021875
2021-04-29 14:37:10, 919, 10309.40745253412, 6, -0.01254708153568208, 116873.749609375
2021-04-29 14:37:13, 920, 10320.404134984263, 1, -0.003645327061414719, 18314.809078125
2021-04-29 14:37:19, 923, 10322.517240016867, 1, -0.02332832860108465, 14070.242777343748
2021-04-29 14:37:32, 929, 10351.410281959179, 5, -0.00010822241008281736, 187582.6229375
2021-04-29 14:37:34, 930, 10372.688855277862, 22, -0.001632425308227539, 234151.638609375
2021-04-29 14:37:37, 931, 10386.995994419489, 1, -0.019771085944026708, 28750.436755859373
2021-04-29 14:37:39, 932, 10391.511548306096, 1, -0.027661265820264812, 9778.0174453125
